"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"	"q_to_switch"
18	0.523121731568728	2	2	"Churn"	1	1
19	0.545640819606268	2	2	"Churn"	1	1
20	0.532600585433048	2	2	"Churn"	1	1
21	0.536160714285714	2	2	"Churn"	1	1
22	0.525676701239565	2	2	"Churn"	1	1
23	0.543933634992459	2	2	"Churn"	1	1
24	0.52784417598036	2	2	"Churn"	1	1
25	0.522790788987435	2	2	"Churn"	1	1
26	0.508619108747478	2	2	"Churn"	1	1
27	0.536295435333897	2	2	"Churn"	1	1
28	0.513139242617366	2	2	"Churn"	1	1
29	0.520667352274276	2	2	"Churn"	1	1
30	0.544804044258862	2	2	"Churn"	1	1
1	0.538763676013233	2	3	"Churn"	1	1
2	0.557034878305188	3	3	"Churn"	1	1
3	0.545897435897436	2	3	"Churn"	1	1
4	0.546682812517519	3	3	"Churn"	1	1
5	0.560083134665933	2	3	"Churn"	1	1
6	0.512819404211163	3	3	"Churn"	1	1
7	0.561455075303664	3	3	"Churn"	1	1
8	0.49361877055401	3	3	"Churn"	1	1
9	0.531043528954528	3	3	"Churn"	1	1
10	0.51647154137569	2	3	"Churn"	1	1
11	0.518178136204986	2	3	"Churn"	1	1
12	0.533076943099589	3	3	"Churn"	1	1
13	0.558370877042981	3	3	"Churn"	1	1
14	0.511328576363658	2	3	"Churn"	1	1
15	0.542514817333852	2	3	"Churn"	1	1
16	0.524401792313378	3	3	"Churn"	1	1
17	0.546953675730111	3	3	"Churn"	1	1
18	0.542073583044196	3	3	"Churn"	1	1
19	0.542739506412748	2	3	"Churn"	1	1
20	0.532448675255362	2	3	"Churn"	1	1
21	0.554944535271784	2	3	"Churn"	1	1
22	0.480552744750822	3	3	"Churn"	1	1
23	0.547192971122165	3	3	"Churn"	1	1
24	0.532398219471448	3	3	"Churn"	1	1
25	0.532012959227337	3	3	"Churn"	1	1
26	0.528699475320637	3	3	"Churn"	1	1
27	0.48266571202472	3	3	"Churn"	1	1
28	0.515192079760162	3	3	"Churn"	1	1
29	0.531862286649521	2	3	"Churn"	1	1
30	0.577391961385781	2	3	"Churn"	1	1
1	0.55308320781414	4	4	"Churn"	1	1
2	0.606756144756886	4	4	"Churn"	1	1
3	0.551121354606932	4	4	"Churn"	1	1
4	0.522706565002637	4	4	"Churn"	1	1
5	0.634813680449209	4	4	"Churn"	1	1
6	0.595936194033987	4	4	"Churn"	1	1
7	0.551777131292689	4	4	"Churn"	1	1
8	0.581337217666523	4	4	"Churn"	1	1
9	0.55209914011128	4	4	"Churn"	1	1
10	0.510819032313608	4	4	"Churn"	1	1
11	0.628418305728088	4	4	"Churn"	1	1
12	0.576005124683009	4	4	"Churn"	1	1
13	0.603819990831031	4	4	"Churn"	1	1
14	0.614817525881	4	4	"Churn"	1	1
15	0.535112087344144	4	4	"Churn"	1	1
16	0.560087277609936	4	4	"Churn"	1	1
17	0.601531106660637	4	4	"Churn"	1	1
18	0.54088955026455	4	4	"Churn"	1	1
19	0.627869825185997	4	4	"Churn"	1	1
20	0.591111781035284	4	4	"Churn"	1	1
21	0.537642045454545	4	4	"Churn"	1	1
22	0.580243161094225	4	4	"Churn"	1	1
23	0.659725219392893	4	4	"Churn"	1	1
24	0.57274594317061	4	4	"Churn"	1	1
25	0.582733031674208	4	4	"Churn"	1	1
26	0.644919509673608	4	4	"Churn"	1	1
27	0.603587902448093	4	4	"Churn"	1	1
28	0.582739822386354	4	4	"Churn"	1	1
29	0.630902642829382	4	4	"Churn"	1	1
30	0.614291453825403	4	4	"Churn"	1	1
1	0.620973164618864	5	5	"Churn"	1	1
2	0.6333455590195	5	5	"Churn"	1	1
3	0.608068367623014	5	5	"Churn"	1	1
4	0.606617055510861	5	5	"Churn"	1	1
5	0.62452696477925	5	5	"Churn"	1	1
6	0.66610083388058	5	5	"Churn"	1	1
7	0.669189681484763	5	5	"Churn"	1	1
8	0.631594928099495	5	5	"Churn"	1	1
9	0.674672623443115	5	5	"Churn"	1	1
10	0.62737966954023	5	5	"Churn"	1	1
11	0.679130434782609	5	5	"Churn"	1	1
12	0.551306935817805	5	5	"Churn"	1	1
13	0.634753787878788	5	5	"Churn"	1	1
14	0.609872248924867	5	5	"Churn"	1	1
15	0.663951429294207	5	5	"Churn"	1	1
16	0.647076684540345	5	5	"Churn"	1	1
17	0.611235891327775	5	5	"Churn"	1	1
18	0.66796875	5	5	"Churn"	1	1
19	0.570201122381401	5	5	"Churn"	1	1
20	0.576335680599522	5	5	"Churn"	1	1
21	0.558919270833333	5	5	"Churn"	1	1
22	0.621101239186346	5	5	"Churn"	1	1
23	0.622337188070603	5	5	"Churn"	1	1
24	0.664236098026655	5	5	"Churn"	1	1
25	0.627455324176636	5	5	"Churn"	1	1
26	0.614496142155717	5	5	"Churn"	1	1
27	0.599318617699263	5	5	"Churn"	1	1
28	0.672669478574485	5	5	"Churn"	1	1
29	0.660209517045454	5	5	"Churn"	1	1
30	0.633955116799633	5	5	"Churn"	1	1
1	0.682425529472536	6	6	"Churn"	1	1
2	0.694704636906807	6	6	"Churn"	1	1
3	0.629043740573152	6	6	"Churn"	1	1
4	0.681325444976197	6	6	"Churn"	1	1
5	0.62477199335234	6	6	"Churn"	1	1
6	0.636341293818635	6	6	"Churn"	1	1
7	0.623819270447354	6	6	"Churn"	1	1
8	0.600404653515427	6	6	"Churn"	1	1
9	0.661902352643562	6	6	"Churn"	1	1
10	0.633185369318182	6	6	"Churn"	1	1
11	0.623619296326358	6	6	"Churn"	1	1
12	0.618460662787756	6	6	"Churn"	1	1
13	0.642649528869406	6	6	"Churn"	1	1
14	0.637651133984456	6	6	"Churn"	1	1
15	0.63982322454844	6	6	"Churn"	1	1
16	0.669745663262342	6	6	"Churn"	1	1
17	0.660858267415644	6	6	"Churn"	1	1
18	0.638154566152289	6	6	"Churn"	1	1
19	0.603837626689189	6	6	"Churn"	1	1
20	0.701835745073892	6	6	"Churn"	1	1
21	0.648061299009539	6	6	"Churn"	1	1
22	0.642472593697985	6	6	"Churn"	1	1
23	0.676335539250947	6	6	"Churn"	1	1
24	0.685767814458298	6	6	"Churn"	1	1
25	0.629341822995116	6	6	"Churn"	1	1
26	0.633088819610001	6	6	"Churn"	1	1
27	0.639837831439394	6	6	"Churn"	1	1
28	0.637618436334739	6	6	"Churn"	1	1
29	0.653706038951941	6	6	"Churn"	1	1
30	0.639857030672579	6	6	"Churn"	1	1
1	0.665520957404572	7	7	"Churn"	1	1
2	0.696511956075534	7	7	"Churn"	1	1
3	0.665543912175649	7	7	"Churn"	1	1
4	0.622091023730368	7	7	"Churn"	1	1
5	0.671379668683905	7	7	"Churn"	1	1
6	0.679103343465046	7	7	"Churn"	1	1
7	0.704758673000918	7	7	"Churn"	1	1
8	0.651619023526436	7	7	"Churn"	1	1
9	0.630324563854844	7	7	"Churn"	1	1
10	0.676753596593382	7	7	"Churn"	1	1
11	0.653652835389334	7	7	"Churn"	1	1
12	0.69812874251497	7	7	"Churn"	1	1
13	0.650502815768302	7	7	"Churn"	1	1
14	0.628561784299489	7	7	"Churn"	1	1
15	0.636783981046276	7	7	"Churn"	1	1
16	0.638819731497254	7	7	"Churn"	1	1
17	0.655855210711921	7	7	"Churn"	1	1
18	0.684797796319214	7	7	"Churn"	1	1
19	0.650971599402093	7	7	"Churn"	1	1
20	0.618110821364392	7	7	"Churn"	1	1
21	0.650284361951256	7	7	"Churn"	1	1
22	0.663289904149687	7	7	"Churn"	1	1
23	0.703750485814225	7	7	"Churn"	1	1
24	0.63485543126108	7	7	"Churn"	1	1
25	0.627939668174962	7	7	"Churn"	1	1
26	0.513716585437897	7	7	"Churn"	1	1
27	0.660804683464386	7	7	"Churn"	1	1
28	0.693869304187192	7	7	"Churn"	1	1
29	0.661879860552427	7	7	"Churn"	1	1
30	0.600963980819508	7	7	"Churn"	1	1
1	0.67409760007773	8	8	"Churn"	1	1
2	0.610941850381122	8	8	"Churn"	1	1
3	0.653365478041197	8	8	"Churn"	1	1
4	0.622131363756265	8	8	"Churn"	1	1
5	0.61498888708191	8	8	"Churn"	1	1
6	0.635070299671593	8	8	"Churn"	1	1
7	0.647161387631976	8	8	"Churn"	1	1
8	0.665243321452518	8	8	"Churn"	1	1
9	0.632876263116984	8	8	"Churn"	1	1
10	0.632994627562629	8	8	"Churn"	1	1
11	0.653358666777848	8	8	"Churn"	1	1
12	0.646461294185017	8	8	"Churn"	1	1
13	0.642631660452428	8	8	"Churn"	1	1
14	0.625046193643755	8	8	"Churn"	1	1
15	0.633553635602816	8	8	"Churn"	1	1
16	0.665533736153072	8	8	"Churn"	1	1
17	0.683874927320886	8	8	"Churn"	1	1
18	0.641889010918018	8	8	"Churn"	1	1
19	0.646816907029076	8	8	"Churn"	1	1
20	0.676684560823941	8	8	"Churn"	1	1
21	0.659835781596452	8	8	"Churn"	1	1
22	0.646775123219348	8	8	"Churn"	1	1
23	0.640320413879838	8	8	"Churn"	1	1
24	0.65786533229693	8	8	"Churn"	1	1
25	0.591783660641992	8	8	"Churn"	1	1
26	0.657603133712108	8	8	"Churn"	1	1
27	0.681062361381293	8	8	"Churn"	1	1
28	0.658509803921569	8	8	"Churn"	1	1
29	0.606717373110816	8	8	"Churn"	1	1
30	0.697492163009404	8	8	"Churn"	1	1
1	0.65908531482302	9	9	"Churn"	1	1
2	0.66499807947266	9	9	"Churn"	1	1
3	0.654675662878788	9	9	"Churn"	1	1
4	0.666803892215569	9	9	"Churn"	1	1
5	0.699160584406486	9	9	"Churn"	1	1
6	0.642735318819045	9	9	"Churn"	1	1
7	0.673323702431152	9	9	"Churn"	1	1
8	0.626935976184196	9	9	"Churn"	1	1
9	0.648337858220211	9	9	"Churn"	1	1
10	0.701302241441263	9	9	"Churn"	1	1
11	0.660718933833099	9	9	"Churn"	1	1
12	0.645009921166944	9	9	"Churn"	1	1
13	0.632194616977226	9	9	"Churn"	1	1
14	0.667367241137733	9	9	"Churn"	1	1
15	0.568704063278021	9	9	"Churn"	1	1
16	0.690265844419808	9	9	"Churn"	1	1
17	0.69598386209426	9	9	"Churn"	1	1
18	0.689101107403753	9	9	"Churn"	1	1
19	0.699916015246463	9	9	"Churn"	1	1
20	0.706561805527832	9	9	"Churn"	1	1
21	0.66203726195103	9	9	"Churn"	1	1
22	0.609599497126437	9	9	"Churn"	1	1
23	0.617846035659856	9	9	"Churn"	1	1
24	0.667961889456466	9	9	"Churn"	1	1
25	0.628290858078092	9	9	"Churn"	1	1
26	0.640062303163084	9	9	"Churn"	1	1
27	0.674974823766365	9	9	"Churn"	1	1
28	0.640625866025208	9	9	"Churn"	1	1
29	0.64054932144056	9	9	"Churn"	1	1
30	0.689140125331094	9	9	"Churn"	1	1
1	0.713818155661056	10	10	"Churn"	1	1
2	0.645001638806948	10	10	"Churn"	1	1
3	0.714210111751095	10	10	"Churn"	1	1
4	0.65751517641152	10	10	"Churn"	1	1
5	0.673873708661899	10	10	"Churn"	1	1
6	0.674445834933773	10	10	"Churn"	1	1
7	0.668093898869311	10	10	"Churn"	1	1
8	0.674411199001363	10	10	"Churn"	1	1
9	0.658236744612672	10	10	"Churn"	1	1
10	0.625847260771677	10	10	"Churn"	1	1
11	0.721791954435972	10	10	"Churn"	1	1
12	0.67437288816872	10	10	"Churn"	1	1
13	0.667394036021672	10	10	"Churn"	1	1
14	0.669137112602127	10	10	"Churn"	1	1
15	0.669229434869342	10	10	"Churn"	1	1
16	0.653838259441708	10	10	"Churn"	1	1
17	0.676221646765453	10	10	"Churn"	1	1
18	0.686869613057033	10	10	"Churn"	1	1
19	0.695760769621365	10	10	"Churn"	1	1
20	0.68504336001642	10	10	"Churn"	1	1
21	0.644235381328217	10	10	"Churn"	1	1
22	0.669347144609513	10	10	"Churn"	1	1
23	0.712470851146522	10	10	"Churn"	1	1
24	0.652325791855204	10	10	"Churn"	1	1
25	0.66253591954023	10	10	"Churn"	1	1
26	0.640114307332694	10	10	"Churn"	1	1
27	0.691724220527766	10	10	"Churn"	1	1
28	0.623695976154993	10	10	"Churn"	1	1
29	0.648123204022989	10	10	"Churn"	1	1
30	0.664612077341625	10	10	"Churn"	1	1
1	0.698094458732757	11	11	"Churn"	1	1
2	0.715203619909502	11	11	"Churn"	1	1
3	0.70289592760181	11	11	"Churn"	1	1
4	0.702805794975243	11	11	"Churn"	1	1
5	0.626595110316041	11	11	"Churn"	1	1
6	0.704236300038865	11	11	"Churn"	1	1
7	0.631054977711738	11	11	"Churn"	1	1
8	0.695662875990745	11	11	"Churn"	1	1
9	0.68239464579434	11	11	"Churn"	1	1
10	0.684954464963319	11	11	"Churn"	1	1
11	0.664392156862745	11	11	"Churn"	1	1
12	0.650597583823244	11	11	"Churn"	1	1
13	0.671742647152483	11	11	"Churn"	1	1
14	0.62311199438859	11	11	"Churn"	1	1
15	0.688308189655172	11	11	"Churn"	1	1
16	0.714546050475254	11	11	"Churn"	1	1
17	0.640301974448316	11	11	"Churn"	1	1
18	0.640689142036125	11	11	"Churn"	1	1
19	0.700499001996008	11	11	"Churn"	1	1
20	0.680358530897785	11	11	"Churn"	1	1
21	0.671073677046112	11	11	"Churn"	1	1
22	0.715315895771123	11	11	"Churn"	1	1
23	0.684363454433498	11	11	"Churn"	1	1
24	0.669972408766724	11	11	"Churn"	1	1
25	0.659414214805648	11	11	"Churn"	1	1
26	0.619503843917566	11	11	"Churn"	1	1
27	0.705767242652489	11	11	"Churn"	1	1
28	0.719810379241517	11	11	"Churn"	1	1
29	0.632592592592593	11	11	"Churn"	1	1
30	0.627721484321512	11	11	"Churn"	1	1
1	0.681916413956569	12	12	"Churn"	1	1
2	0.646015653193793	12	12	"Churn"	1	1
3	0.674549258109041	12	12	"Churn"	1	1
4	0.657847955662449	12	12	"Churn"	1	1
5	0.696275871459695	12	12	"Churn"	1	1
6	0.701420992577431	12	12	"Churn"	1	1
7	0.679253010575219	12	12	"Churn"	1	1
8	0.658219759024946	12	12	"Churn"	1	1
9	0.681853396584843	12	12	"Churn"	1	1
10	0.69639997165332	12	12	"Churn"	1	1
11	0.62019033273997	12	12	"Churn"	1	1
12	0.692325212140143	12	12	"Churn"	1	1
13	0.679547511312217	12	12	"Churn"	1	1
14	0.684176594093751	12	12	"Churn"	1	1
15	0.665706950302586	12	12	"Churn"	1	1
16	0.684649690691987	12	12	"Churn"	1	1
17	0.669433417538795	12	12	"Churn"	1	1
18	0.685966354667341	12	12	"Churn"	1	1
19	0.673002098576371	12	12	"Churn"	1	1
20	0.686653483745697	12	12	"Churn"	1	1
21	0.623906326231908	12	12	"Churn"	1	1
22	0.659942539275017	12	12	"Churn"	1	1
23	0.717214061345159	12	12	"Churn"	1	1
24	0.677472554521735	12	12	"Churn"	1	1
25	0.660676080445015	12	12	"Churn"	1	1
26	0.639137193937038	12	12	"Churn"	1	1
27	0.556197824437136	12	12	"Churn"	1	1
28	0.688924897313185	12	12	"Churn"	1	1
29	0.713960784313725	12	12	"Churn"	1	1
30	0.658597713796687	12	12	"Churn"	1	1
1	0.666851277507015	13	13	"Churn"	1	1
2	0.648391812865497	13	13	"Churn"	1	1
3	0.676134942285013	13	13	"Churn"	1	1
4	0.671722789982014	13	13	"Churn"	1	1
5	0.706508569479244	13	13	"Churn"	1	1
6	0.661059954495098	13	13	"Churn"	1	1
7	0.639919494993665	13	13	"Churn"	1	1
8	0.699459705607247	13	13	"Churn"	1	1
9	0.643832032442332	13	13	"Churn"	1	1
10	0.672682666148465	12	13	"Churn"	1	1
11	0.6822696534235	13	13	"Churn"	1	1
12	0.685933884704377	13	13	"Churn"	1	1
13	0.69452868114376	13	13	"Churn"	1	1
14	0.595103244837758	13	13	"Churn"	1	1
15	0.630196399345336	13	13	"Churn"	1	1
16	0.69349441324939	13	13	"Churn"	1	1
17	0.701558115492542	13	13	"Churn"	1	1
18	0.676872542739069	13	13	"Churn"	1	1
19	0.662733031674208	13	13	"Churn"	1	1
20	0.692522104547221	13	13	"Churn"	1	1
21	0.632001812541392	13	13	"Churn"	1	1
22	0.628261458179491	13	13	"Churn"	1	1
23	0.660243129775176	13	13	"Churn"	1	1
24	0.677312616889656	13	13	"Churn"	1	1
25	0.701981707317073	13	13	"Churn"	1	1
26	0.709576231060606	13	13	"Churn"	1	1
27	0.641017546785472	13	13	"Churn"	1	1
28	0.6869893651011	13	13	"Churn"	1	1
29	0.663801899379954	13	13	"Churn"	1	1
30	0.704239690207194	13	13	"Churn"	1	1
1	0.646462949802959	14	14	"Churn"	1	1
2	0.676611037266775	14	14	"Churn"	1	1
3	0.65789095094231	13	14	"Churn"	1	1
4	0.665499281609195	14	14	"Churn"	1	1
5	0.683365668883962	14	14	"Churn"	1	1
6	0.64939326957777	14	14	"Churn"	1	1
7	0.702002887044388	14	14	"Churn"	1	1
8	0.666504988913525	14	14	"Churn"	1	1
9	0.693104926019488	14	14	"Churn"	1	1
10	0.667606279504876	14	14	"Churn"	1	1
11	0.681038670812281	14	14	"Churn"	1	1
12	0.681002234745433	14	14	"Churn"	1	1
13	0.667372549019608	14	14	"Churn"	1	1
14	0.680562645340593	14	14	"Churn"	1	1
15	0.664281517774994	14	14	"Churn"	1	1
16	0.658550293946637	14	14	"Churn"	1	1
17	0.657357454562893	14	14	"Churn"	1	1
18	0.667367241137733	14	14	"Churn"	1	1
19	0.62691131498471	14	14	"Churn"	1	1
20	0.682640976024812	13	14	"Churn"	1	1
21	0.715830933802796	14	14	"Churn"	1	1
22	0.673901836666187	14	14	"Churn"	1	1
23	0.678497058670415	14	14	"Churn"	1	1
24	0.664649719929407	14	14	"Churn"	1	1
25	0.671085551884959	14	14	"Churn"	1	1
26	0.698546417727243	14	14	"Churn"	1	1
27	0.676574753351885	14	14	"Churn"	1	1
28	0.695008183306056	14	14	"Churn"	1	1
29	0.682168033376493	13	14	"Churn"	1	1
30	0.686209873636292	14	14	"Churn"	1	1
1	0.674265397887692	15	15	"Churn"	1	1
2	0.656316338194471	15	15	"Churn"	1	1
3	0.632393841404181	15	15	"Churn"	1	1
4	0.651041728709781	15	15	"Churn"	1	1
5	0.6887103254319	15	15	"Churn"	1	1
6	0.629132569558101	15	15	"Churn"	1	1
7	0.667390219560878	15	15	"Churn"	1	1
8	0.6818745336624	15	15	"Churn"	1	1
9	0.6837890625	15	15	"Churn"	1	1
10	0.684796357197066	15	15	"Churn"	1	1
11	0.662711182622687	15	15	"Churn"	1	1
12	0.668554152675728	15	15	"Churn"	1	1
13	0.647825413653853	15	15	"Churn"	1	1
14	0.667855203619909	15	15	"Churn"	1	1
15	0.688162117288463	15	15	"Churn"	1	1
16	0.721020405732188	15	15	"Churn"	1	1
17	0.632203185460445	15	15	"Churn"	1	1
18	0.650432546177227	15	15	"Churn"	1	1
19	0.697243013972056	15	15	"Churn"	1	1
20	0.651513442800433	14	15	"Churn"	1	1
21	0.702074489935643	15	15	"Churn"	1	1
22	0.638040762142746	15	15	"Churn"	1	1
23	0.643899948953548	15	15	"Churn"	1	1
24	0.658385296297911	15	15	"Churn"	1	1
25	0.692253729138975	15	15	"Churn"	1	1
26	0.653512086931741	15	15	"Churn"	1	1
27	0.664466509785915	15	15	"Churn"	1	1
28	0.670434131736527	15	15	"Churn"	1	1
29	0.659902938591463	14	15	"Churn"	1	1
30	0.689958739638445	14	15	"Churn"	1	1
1	0.711547953854101	16	16	"Churn"	1	1
2	0.660645516229598	16	16	"Churn"	1	1
3	0.705178959884342	16	16	"Churn"	1	1
4	0.675451988750502	16	16	"Churn"	1	1
5	0.687783493102642	16	16	"Churn"	1	1
6	0.696669161676647	15	16	"Churn"	1	1
7	0.651660050523277	15	16	"Churn"	1	1
8	0.653862753560639	16	16	"Churn"	1	1
9	0.6875	15	16	"Churn"	1	1
10	0.618393785938765	16	16	"Churn"	1	1
11	0.617608977125593	16	16	"Churn"	1	1
12	0.634578957464154	16	16	"Churn"	1	1
13	0.672598552894212	16	16	"Churn"	1	1
14	0.633229415000917	15	16	"Churn"	1	1
15	0.69084176300578	16	16	"Churn"	1	1
16	0.666066222522752	16	16	"Churn"	1	1
17	0.658543304826953	16	16	"Churn"	1	1
18	0.701170922101155	15	16	"Churn"	1	1
19	0.667346079026602	15	16	"Churn"	1	1
20	0.640497967479675	15	16	"Churn"	1	1
21	0.63353068007195	15	16	"Churn"	1	1
22	0.654158305462653	16	16	"Churn"	1	1
23	0.667088287376676	16	16	"Churn"	1	1
24	0.674935328898744	16	16	"Churn"	1	1
25	0.663590594158403	16	16	"Churn"	1	1
26	0.654790723098548	16	16	"Churn"	1	1
27	0.692583500226113	16	16	"Churn"	1	1
28	0.634795800231546	16	16	"Churn"	1	1
29	0.642311789772727	16	16	"Churn"	1	1
30	0.646780303030303	16	16	"Churn"	1	1
1	0.662749232130772	15	17	"Churn"	1	1
2	0.65592771501191	15	17	"Churn"	1	1
3	0.676787796346677	16	17	"Churn"	1	1
4	0.662644529731831	16	17	"Churn"	1	1
5	0.668278794953959	16	17	"Churn"	1	1
6	0.661849008938982	17	17	"Churn"	1	1
7	0.68137874076953	17	17	"Churn"	1	1
8	0.707943677876981	16	17	"Churn"	1	1
9	0.69548717948718	16	17	"Churn"	1	1
10	0.599913681484678	16	17	"Churn"	1	1
11	0.690825981077089	17	17	"Churn"	1	1
12	0.667840880344043	15	17	"Churn"	1	1
13	0.706744832877763	17	17	"Churn"	1	1
14	0.689732892149811	17	17	"Churn"	1	1
15	0.67144081559004	17	17	"Churn"	1	1
16	0.676122754491018	16	17	"Churn"	1	1
17	0.672704590818363	17	17	"Churn"	1	1
18	0.612579185520362	16	17	"Churn"	1	1
19	0.648789922410682	17	17	"Churn"	1	1
20	0.686639478545784	17	17	"Churn"	1	1
21	0.647294117647059	16	17	"Churn"	1	1
22	0.683436609726087	17	17	"Churn"	1	1
23	0.645694166289812	16	17	"Churn"	1	1
24	0.688817377312953	17	17	"Churn"	1	1
25	0.69325689856199	17	17	"Churn"	1	1
26	0.651811647713287	16	17	"Churn"	1	1
27	0.696995172405009	17	17	"Churn"	1	1
28	0.663139954113405	16	17	"Churn"	1	1
29	0.6858636778034	16	17	"Churn"	1	1
30	0.675240904621436	17	17	"Churn"	1	1
1	0.651357401136429	18	18	"Churn"	1	1
2	0.658630069238378	18	18	"Churn"	1	1
3	0.671401467240071	18	18	"Churn"	1	1
4	0.682860474154683	14	18	"Churn"	1	1
5	0.641205018939394	15	18	"Churn"	1	1
6	0.659928370993945	17	18	"Churn"	1	1
7	0.690069167528184	17	18	"Churn"	1	1
8	0.687094238031139	18	18	"Churn"	1	1
9	0.673853741050901	17	18	"Churn"	1	1
10	0.679552503322995	17	18	"Churn"	1	1
11	0.652970753983677	16	18	"Churn"	1	1
12	0.676541859288798	18	18	"Churn"	1	1
13	0.645142929420693	17	18	"Churn"	1	1
14	0.69593102133719	18	18	"Churn"	1	1
15	0.700074108056604	17	18	"Churn"	1	1
16	0.702209901608621	18	18	"Churn"	1	1
17	0.679321097016512	17	18	"Churn"	1	1
18	0.637716187329965	17	18	"Churn"	1	1
19	0.621558573540281	17	18	"Churn"	1	1
20	0.65374875249501	15	18	"Churn"	1	1
21	0.670017960331095	18	18	"Churn"	1	1
22	0.707469894247815	17	18	"Churn"	1	1
23	0.650398024265094	15	18	"Churn"	1	1
24	0.670940170940171	16	18	"Churn"	1	1
25	0.650092304702682	15	18	"Churn"	1	1
26	0.639052910394728	15	18	"Churn"	1	1
27	0.693706981317601	18	18	"Churn"	1	1
28	0.675227118150019	14	18	"Churn"	1	1
29	0.644599038704781	18	18	"Churn"	1	1
30	0.593252840909091	15	18	"Churn"	1	1
1	0.644687848383501	18	19	"Churn"	1	1
2	0.681617363301263	16	19	"Churn"	1	1
3	0.673997028231798	17	19	"Churn"	1	1
4	0.676157952132239	14	19	"Churn"	1	1
5	0.717565340240169	17	19	"Churn"	1	1
6	0.688816117764471	16	19	"Churn"	1	1
7	0.684099300427517	16	19	"Churn"	1	1
8	0.67769625473553	19	19	"Churn"	1	1
9	0.659471916934095	16	19	"Churn"	1	1
10	0.654788011695906	15	19	"Churn"	1	1
11	0.602373202487369	19	19	"Churn"	1	1
12	0.731498579545454	16	19	"Churn"	1	1
13	0.677749470782258	17	19	"Churn"	1	1
14	0.662461773700306	16	19	"Churn"	1	1
15	0.664292084726867	16	19	"Churn"	1	1
16	0.664408135417769	16	19	"Churn"	1	1
17	0.644374057315234	15	19	"Churn"	1	1
18	0.629883191586971	17	19	"Churn"	1	1
19	0.666155910008369	18	19	"Churn"	1	1
20	0.651753866174027	17	19	"Churn"	1	1
21	0.700419715274233	19	19	"Churn"	1	1
22	0.727004806476094	17	19	"Churn"	1	1
23	0.66015625	16	19	"Churn"	1	1
24	0.697484369615517	17	19	"Churn"	1	1
25	0.685636153139846	16	19	"Churn"	1	1
26	0.66485854570961	18	19	"Churn"	1	1
27	0.629959652280293	17	19	"Churn"	1	1
28	0.691091240271568	17	19	"Churn"	1	1
29	0.649411764705882	17	19	"Churn"	1	1
30	0.625227963525836	16	19	"Churn"	1	1
1	0.662338752217906	16	20	"Churn"	1	1
2	0.653871027346637	17	20	"Churn"	1	1
3	0.699870304064914	17	20	"Churn"	1	1
4	0.681014380101049	15	20	"Churn"	1	1
5	0.694406408325346	15	20	"Churn"	1	1
6	0.67532627938573	16	20	"Churn"	1	1
7	0.696430141563352	16	20	"Churn"	1	1
8	0.661436032830167	17	20	"Churn"	1	1
9	0.662117884903622	16	20	"Churn"	1	1
10	0.64502245508982	18	20	"Churn"	1	1
11	0.640661541443246	18	20	"Churn"	1	1
12	0.557758578250382	17	20	"Churn"	1	1
13	0.676263520157325	17	20	"Churn"	1	1
14	0.647372594694388	15	20	"Churn"	1	1
15	0.69098491414503	15	20	"Churn"	1	1
16	0.608470588235294	15	20	"Churn"	1	1
17	0.670212765957447	17	20	"Churn"	1	1
18	0.684481534090909	18	20	"Churn"	1	1
19	0.679144724685883	14	20	"Churn"	1	1
20	0.684054939691836	19	20	"Churn"	1	1
21	0.695688946597258	17	20	"Churn"	1	1
22	0.679686242960579	19	20	"Churn"	1	1
23	0.678889973024163	17	20	"Churn"	1	1
24	0.683844028399024	17	20	"Churn"	1	1
25	0.670089917385549	16	20	"Churn"	1	1
26	0.616978182482085	17	20	"Churn"	1	1
27	0.671676023551965	14	20	"Churn"	1	1
28	0.708510069165807	19	20	"Churn"	1	1
29	0.67049705078406	15	20	"Churn"	1	1
30	0.681108903528646	16	20	"Churn"	1	1
1	0.713661095996891	18	21	"Churn"	1	1
2	0.68872026397608	19	21	"Churn"	1	1
3	0.687134390394089	15	21	"Churn"	1	1
4	0.680429477794046	17	21	"Churn"	1	1
5	0.663927065438076	17	21	"Churn"	1	1
6	0.688887615117123	17	21	"Churn"	1	1
7	0.645012546651891	15	21	"Churn"	1	1
8	0.696121678371034	15	21	"Churn"	1	1
9	0.697960693153001	17	21	"Churn"	1	1
10	0.66949655392761	18	21	"Churn"	1	1
11	0.672137301235662	17	21	"Churn"	1	1
12	0.68312315225425	15	21	"Churn"	1	1
13	0.681251265679536	15	21	"Churn"	1	1
14	0.670034930139721	19	21	"Churn"	1	1
15	0.682520404197435	16	21	"Churn"	1	1
16	0.701879197640912	18	21	"Churn"	1	1
17	0.657685291691357	16	21	"Churn"	1	1
18	0.672144956835953	17	21	"Churn"	1	1
19	0.671181716833891	14	21	"Churn"	1	1
20	0.701750752191166	15	21	"Churn"	1	1
21	0.650993237531699	16	21	"Churn"	1	1
22	0.639199632988672	19	21	"Churn"	1	1
23	0.679736908676954	17	21	"Churn"	1	1
24	0.697629724535554	16	21	"Churn"	1	1
25	0.66134372076995	16	21	"Churn"	1	1
26	0.664640779155072	19	21	"Churn"	1	1
27	0.658593019248757	19	21	"Churn"	1	1
28	0.692434911816009	16	21	"Churn"	1	1
