"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"
8	0.975686204003356	10	20	"CO2"	0.5
9	0.979427439336979	9	20	"CO2"	0.5
10	0.984181794264667	10	20	"CO2"	0.5
11	0.978020905321355	9	20	"CO2"	0.5
12	0.983038995593248	10	20	"CO2"	0.5
13	0.985773874496001	8	20	"CO2"	0.5
14	0.977244266406828	11	20	"CO2"	0.5
15	0.977726590843804	9	20	"CO2"	0.5
16	0.976146601146601	11	20	"CO2"	0.5
17	0.985609018659295	10	20	"CO2"	0.5
18	0.976757661827618	9	20	"CO2"	0.5
19	0.982172666181569	10	20	"CO2"	0.5
20	0.990891892367527	12	20	"CO2"	0.5
21	0.977880636790799	8	20	"CO2"	0.5
22	0.977850256232085	8	20	"CO2"	0.5
23	0.986806877728879	13	20	"CO2"	0.5
24	0.983652447481479	8	20	"CO2"	0.5
25	0.971871397463815	11	20	"CO2"	0.5
26	0.972422680412371	10	20	"CO2"	0.5
27	0.982943286518073	15	20	"CO2"	0.5
28	0.971427737177562	12	20	"CO2"	0.5
29	0.975230062720011	8	20	"CO2"	0.5
30	0.981190390575504	9	20	"CO2"	0.5
1	0.982997698504028	13	21	"CO2"	0.5
2	0.982065480304077	10	21	"CO2"	0.5
3	0.973282215022347	13	21	"CO2"	0.5
4	0.976551581080759	10	21	"CO2"	0.5
5	0.984990495496499	10	21	"CO2"	0.5
6	0.977515501313368	10	21	"CO2"	0.5
7	0.980357774114402	10	21	"CO2"	0.5
8	0.97881525232346	7	21	"CO2"	0.5
9	0.978435934483923	12	21	"CO2"	0.5
10	0.983264308109879	8	21	"CO2"	0.5
11	0.972226573105277	10	21	"CO2"	0.5
12	0.980342562567556	9	21	"CO2"	0.5
13	0.977138908085695	14	21	"CO2"	0.5
14	0.980147454525885	10	21	"CO2"	0.5
15	0.985005271339992	9	21	"CO2"	0.5
16	0.984745243791296	9	21	"CO2"	0.5
17	0.967239430831664	9	21	"CO2"	0.5
18	0.980439704232958	9	21	"CO2"	0.5
19	0.976831134666991	12	21	"CO2"	0.5
20	0.981257284458771	11	21	"CO2"	0.5
21	0.970042740795585	11	21	"CO2"	0.5
22	0.982470002926544	10	21	"CO2"	0.5
23	0.97880353562967	11	21	"CO2"	0.5
24	0.979693684246135	10	21	"CO2"	0.5
25	0.97038668405911	8	21	"CO2"	0.5
26	0.97489854625777	10	21	"CO2"	0.5
27	0.976515875544228	8	21	"CO2"	0.5
28	0.972811852107809	8	21	"CO2"	0.5
29	0.982974844388789	10	21	"CO2"	0.5
30	0.970077808868225	8	21	"CO2"	0.5
1	0.985395798017157	8	22	"CO2"	0.5
2	0.976639815880322	11	22	"CO2"	0.5
3	0.981014781329602	13	22	"CO2"	0.5
4	0.983971249669283	8	22	"CO2"	0.5
5	0.975843123704216	10	22	"CO2"	0.5
6	0.979607616242373	7	22	"CO2"	0.5
7	0.977418916943383	10	22	"CO2"	0.5
8	0.980762507096471	10	22	"CO2"	0.5
9	0.970778557978283	8	22	"CO2"	0.5
10	0.971481361891436	8	22	"CO2"	0.5
11	0.984227355072464	9	22	"CO2"	0.5
12	0.986843399567185	9	22	"CO2"	0.5
13	0.975527722336863	11	22	"CO2"	0.5
14	0.970804283082856	9	22	"CO2"	0.5
15	0.982114216533355	9	22	"CO2"	0.5
16	0.974697650310988	9	22	"CO2"	0.5
17	0.974406007917521	10	22	"CO2"	0.5
18	0.975003191689512	10	22	"CO2"	0.5
19	0.967418450819728	9	22	"CO2"	0.5
20	0.97989526587	9	22	"CO2"	0.5
21	0.974366368453053	7	22	"CO2"	0.5
22	0.988076766682361	10	22	"CO2"	0.5
23	0.988479987143701	8	22	"CO2"	0.5
24	0.976029723554476	11	22	"CO2"	0.5
25	0.970020675396278	10	22	"CO2"	0.5
26	0.983865914786967	8	22	"CO2"	0.5
27	0.982352941176471	8	22	"CO2"	0.5
28	0.964648986825085	9	22	"CO2"	0.5
29	0.984725280050956	11	22	"CO2"	0.5
30	0.981747666457042	9	22	"CO2"	0.5
1	0.984849613260844	10	23	"CO2"	0.5
2	0.977768685215494	8	23	"CO2"	0.5
3	0.973072181125308	8	23	"CO2"	0.5
4	0.978111422048752	8	23	"CO2"	0.5
5	0.978979264870354	10	23	"CO2"	0.5
6	0.98699503970628	14	23	"CO2"	0.5
7	0.98042749981793	9	23	"CO2"	0.5
8	0.978374568112258	10	23	"CO2"	0.5
9	0.980884463680204	8	23	"CO2"	0.5
10	0.976830952205612	11	23	"CO2"	0.5
11	0.984456463439417	11	23	"CO2"	0.5
12	0.985088213213213	11	23	"CO2"	0.5
13	0.970317477077944	13	23	"CO2"	0.5
14	0.97167452554594	10	23	"CO2"	0.5
15	0.973527845659618	10	23	"CO2"	0.5
16	0.977042280098432	10	23	"CO2"	0.5
17	0.984669060063707	8	23	"CO2"	0.5
18	0.974777562515696	12	23	"CO2"	0.5
19	0.975841277973979	13	23	"CO2"	0.5
20	0.958207878059247	10	23	"CO2"	0.5
21	0.979391288500091	8	23	"CO2"	0.5
22	0.977398545250786	9	23	"CO2"	0.5
23	0.970726699939825	11	23	"CO2"	0.5
24	0.982882370707268	11	23	"CO2"	0.5
25	0.960416771512585	11	23	"CO2"	0.5
26	0.970772926792118	8	23	"CO2"	0.5
27	0.972894156856421	13	23	"CO2"	0.5
28	0.981630969038137	9	23	"CO2"	0.5
29	0.982874054118024	9	23	"CO2"	0.5
30	0.975385314203371	10	23	"CO2"	0.5
1	0.968482241765198	11	24	"CO2"	0.5
2	0.987139726143992	11	24	"CO2"	0.5
3	0.973066689702833	13	24	"CO2"	0.5
4	0.967082597212084	9	24	"CO2"	0.5
5	0.984198778195489	8	24	"CO2"	0.5
6	0.975690261565516	8	24	"CO2"	0.5
7	0.976856700554692	9	24	"CO2"	0.5
8	0.979074252478558	10	24	"CO2"	0.5
9	0.968295205342903	11	24	"CO2"	0.5
10	0.980651434651636	10	24	"CO2"	0.5
11	0.984664392512858	7	24	"CO2"	0.5
12	0.980465646072535	9	24	"CO2"	0.5
13	0.982702512917437	11	24	"CO2"	0.5
14	0.978922424544774	9	24	"CO2"	0.5
15	0.977224011403833	11	24	"CO2"	0.5
16	0.980272832100881	8	24	"CO2"	0.5
17	0.984501077787396	9	24	"CO2"	0.5
18	0.972820290106836	7	24	"CO2"	0.5
19	0.977835110972921	8	24	"CO2"	0.5
20	0.97285407531713	8	24	"CO2"	0.5
21	0.980247580276658	9	24	"CO2"	0.5
22	0.978546050356168	10	24	"CO2"	0.5
23	0.988382335564125	13	24	"CO2"	0.5
24	0.982740902271254	9	24	"CO2"	0.5
25	0.983533051378446	11	24	"CO2"	0.5
26	0.981153635310818	10	24	"CO2"	0.5
27	0.983485560424476	11	24	"CO2"	0.5
28	0.976950148282149	11	24	"CO2"	0.5
29	0.970061040156274	8	24	"CO2"	0.5
30	0.991733920923153	14	24	"CO2"	0.5
1	0.982197650310988	11	25	"CO2"	0.5
2	0.992786487601273	14	25	"CO2"	0.5
3	0.963508632108714	10	25	"CO2"	0.5
4	0.979080380426446	9	25	"CO2"	0.5
5	0.967675983161508	11	25	"CO2"	0.5
6	0.975578555750108	7	25	"CO2"	0.5
7	0.978433542871861	10	25	"CO2"	0.5
8	0.983376449677067	8	25	"CO2"	0.5
9	0.979103335155823	11	25	"CO2"	0.5
10	0.979465791267535	11	25	"CO2"	0.5
11	0.971808961323764	9	25	"CO2"	0.5
12	0.979408140676232	9	25	"CO2"	0.5
13	0.984159517816476	10	25	"CO2"	0.5
14	0.975413967260623	11	25	"CO2"	0.5
15	0.986798381405312	10	25	"CO2"	0.5
16	0.968787577447008	8	25	"CO2"	0.5
17	0.984193216819638	11	25	"CO2"	0.5
18	0.974207166038849	13	25	"CO2"	0.5
19	0.981109799291617	9	25	"CO2"	0.5
20	0.98038771779779	7	25	"CO2"	0.5
21	0.987217380320829	9	25	"CO2"	0.5
22	0.98143527372699	11	25	"CO2"	0.5
23	0.964004967390459	8	25	"CO2"	0.5
24	0.985365369755446	9	25	"CO2"	0.5
25	0.975441991840151	8	25	"CO2"	0.5
26	0.971751412429379	10	25	"CO2"	0.5
27	0.979328585077738	11	25	"CO2"	0.5
28	0.984379156391767	11	25	"CO2"	0.5
29	0.979389120656821	9	25	"CO2"	0.5
30	0.977343171568957	11	25	"CO2"	0.5
1	0.98163476644927	11	26	"CO2"	0.5
2	0.982028050612121	8	26	"CO2"	0.5
3	0.974455092037828	7	26	"CO2"	0.5
4	0.973497356502283	8	26	"CO2"	0.5
5	0.981011378298336	9	26	"CO2"	0.5
6	0.980577055977885	12	26	"CO2"	0.5
7	0.98108213110469	8	26	"CO2"	0.5
8	0.973867753958786	10	26	"CO2"	0.5
9	0.967444391264703	9	26	"CO2"	0.5
10	0.97341221671984	10	26	"CO2"	0.5
11	0.987757498934734	10	26	"CO2"	0.5
12	0.97827580028667	9	26	"CO2"	0.5
13	0.968759512937595	12	26	"CO2"	0.5
14	0.982797298700555	11	26	"CO2"	0.5
15	0.976010387514812	8	26	"CO2"	0.5
16	0.973380578159696	9	26	"CO2"	0.5
17	0.981492682993889	9	26	"CO2"	0.5
18	0.978460214947394	12	26	"CO2"	0.5
19	0.982536897140858	9	26	"CO2"	0.5
20	0.969616721361415	10	26	"CO2"	0.5
21	0.979634280186766	15	26	"CO2"	0.5
22	0.979885667763973	8	26	"CO2"	0.5
23	0.985401332115319	8	26	"CO2"	0.5
24	0.983398204642682	15	26	"CO2"	0.5
25	0.984691477790516	14	26	"CO2"	0.5
26	0.978615926035099	8	26	"CO2"	0.5
27	0.978687969912028	9	26	"CO2"	0.5
28	0.983250620347395	10	26	"CO2"	0.5
29	0.985259061784816	13	26	"CO2"	0.5
30	0.976960334073821	8	26	"CO2"	0.5
1	0.970213274571689	10	27	"CO2"	0.5
2	0.973035081728597	9	27	"CO2"	0.5
3	0.970632546621962	7	27	"CO2"	0.5
4	0.978021978021978	15	27	"CO2"	0.5
5	0.970901294126656	9	27	"CO2"	0.5
6	0.972578846766486	13	27	"CO2"	0.5
7	0.975163931552002	8	27	"CO2"	0.5
8	0.973503031607649	10	27	"CO2"	0.5
9	0.974910816450158	8	27	"CO2"	0.5
10	0.980033749647725	9	27	"CO2"	0.5
11	0.982606380540304	11	27	"CO2"	0.5
12	0.972969189173765	8	27	"CO2"	0.5
13	0.977610631881619	13	27	"CO2"	0.5
14	0.984555329260014	12	27	"CO2"	0.5
15	0.978035686440489	13	27	"CO2"	0.5
16	0.97964671119323	9	27	"CO2"	0.5
17	0.978479173393607	9	27	"CO2"	0.5
18	0.972068243743121	13	27	"CO2"	0.5
19	0.980147104203651	8	27	"CO2"	0.5
20	0.984180063418214	10	27	"CO2"	0.5
21	0.961838189223058	8	27	"CO2"	0.5
22	0.977303812771793	10	27	"CO2"	0.5
23	0.979054785238225	12	27	"CO2"	0.5
24	0.983851746843127	11	27	"CO2"	0.5
25	0.986719356177484	11	27	"CO2"	0.5
26	0.977606632953916	8	27	"CO2"	0.5
27	0.97351607043481	8	27	"CO2"	0.5
28	0.983517278655368	9	27	"CO2"	0.5
29	0.989629749219675	9	27	"CO2"	0.5
30	0.981503135158045	10	27	"CO2"	0.5
1	0.982002949171212	7	28	"CO2"	0.5
2	0.977268285749818	12	28	"CO2"	0.5
3	0.97725260672831	9	28	"CO2"	0.5
4	0.974840352730613	11	28	"CO2"	0.5
5	0.980293291837218	7	28	"CO2"	0.5
6	0.981816405209018	8	28	"CO2"	0.5
7	0.987412834943896	11	28	"CO2"	0.5
8	0.988300992860892	10	28	"CO2"	0.5
9	0.981384567549722	8	28	"CO2"	0.5
10	0.979225520409765	10	28	"CO2"	0.5
11	0.979866857789616	10	28	"CO2"	0.5
12	0.977076348475636	10	28	"CO2"	0.5
13	0.970921006696499	10	28	"CO2"	0.5
14	0.9799954680869	10	28	"CO2"	0.5
15	0.975819000819001	10	28	"CO2"	0.5
16	0.97385597826087	9	28	"CO2"	0.5
17	0.967159773409773	7	28	"CO2"	0.5
18	0.982300610342125	8	28	"CO2"	0.5
19	0.984341468546181	9	28	"CO2"	0.5
20	0.978325643287964	9	28	"CO2"	0.5
21	0.981532850464889	8	28	"CO2"	0.5
22	0.97881438374012	9	28	"CO2"	0.5
23	0.97806183851899	8	28	"CO2"	0.5
24	0.979214819729201	9	28	"CO2"	0.5
25	0.970873786407767	9	28	"CO2"	0.5
26	0.978124832478602	10	28	"CO2"	0.5
27	0.970186693934096	9	28	"CO2"	0.5
28	0.983389492753623	8	28	"CO2"	0.5
29	0.979618615966777	11	28	"CO2"	0.5
30	0.980763005659629	8	28	"CO2"	0.5
1	0.981383418686095	9	29	"CO2"	0.5
2	0.977959620302971	9	29	"CO2"	0.5
3	0.97784907777544	14	29	"CO2"	0.5
4	0.979457448870796	8	29	"CO2"	0.5
5	0.981690693095739	8	29	"CO2"	0.5
6	0.968464891948672	8	29	"CO2"	0.5
7	0.984280661866869	10	29	"CO2"	0.5
8	0.976748610668649	10	29	"CO2"	0.5
9	0.972060409924488	9	29	"CO2"	0.5
10	0.978036355092276	9	29	"CO2"	0.5
11	0.981981629861247	9	29	"CO2"	0.5
12	0.985846847533681	12	29	"CO2"	0.5
13	0.959130741612435	7	29	"CO2"	0.5
14	0.984531425248203	10	29	"CO2"	0.5
15	0.984539947057047	10	29	"CO2"	0.5
16	0.980675929898677	9	29	"CO2"	0.5
17	0.985031934384685	8	29	"CO2"	0.5
18	0.97375274122807	7	29	"CO2"	0.5
19	0.970438443889771	11	29	"CO2"	0.5
20	0.968354993921337	12	29	"CO2"	0.5
21	0.982278916834513	9	29	"CO2"	0.5
22	0.97101392103233	10	29	"CO2"	0.5
23	0.985882683902486	13	29	"CO2"	0.5
24	0.981233872859489	7	29	"CO2"	0.5
25	0.973679781190827	8	29	"CO2"	0.5
26	0.988265045688856	12	29	"CO2"	0.5
27	0.981052891439857	12	29	"CO2"	0.5
28	0.981826385290281	9	29	"CO2"	0.5
29	0.974900264252725	9	29	"CO2"	0.5
30	0.977658042520432	9	29	"CO2"	0.5
1	0.977668657630753	12	30	"CO2"	0.5
2	0.983637639021613	8	30	"CO2"	0.5
3	0.986158012105766	10	30	"CO2"	0.5
4	0.979080069176856	9	30	"CO2"	0.5
5	0.977754176832313	8	30	"CO2"	0.5
6	0.984986007109901	10	30	"CO2"	0.5
7	0.978923147317108	8	30	"CO2"	0.5
8	0.981615648373514	10	30	"CO2"	0.5
9	0.975896253602305	10	30	"CO2"	0.5
10	0.982454444217665	8	30	"CO2"	0.5
11	0.979940096093702	8	30	"CO2"	0.5
12	0.981633355712786	9	30	"CO2"	0.5
13	0.98267426922197	11	30	"CO2"	0.5
14	0.974740158558929	10	30	"CO2"	0.5
15	0.988016353403419	8	30	"CO2"	0.5
16	0.978130819730121	10	30	"CO2"	0.5
17	0.977890610509495	10	30	"CO2"	0.5
18	0.982607394892913	13	30	"CO2"	0.5
19	0.97946842699557	11	30	"CO2"	0.5
20	0.978624554082251	11	30	"CO2"	0.5
21	0.979153040646418	9	30	"CO2"	0.5
22	0.977990871895027	10	30	"CO2"	0.5
23	0.977290817998783	9	30	"CO2"	0.5
24	0.968845645329769	8	30	"CO2"	0.5
25	0.980323883076449	9	30	"CO2"	0.5
26	0.982450254349231	7	30	"CO2"	0.5
27	0.972940688211624	10	30	"CO2"	0.5
28	0.98494908893139	11	30	"CO2"	0.5
29	0.974106662034222	8	30	"CO2"	0.5
30	0.980720275531596	9	30	"CO2"	0.5
1	0.975942034406657	1	1	"CO2"	0.6
2	0.97708503958504	1	1	"CO2"	0.6
3	0.98218180464087	1	1	"CO2"	0.6
4	0.976145048581126	1	1	"CO2"	0.6
5	0.977895099952884	1	1	"CO2"	0.6
6	0.975294523916282	1	1	"CO2"	0.6
7	0.974904891304348	1	1	"CO2"	0.6
8	0.973565167710488	1	1	"CO2"	0.6
9	0.97488786721574	1	1	"CO2"	0.6
10	0.976342352937059	1	1	"CO2"	0.6
11	0.983882125306074	1	1	"CO2"	0.6
12	0.974483372521483	1	1	"CO2"	0.6
13	0.98062173208631	1	1	"CO2"	0.6
14	0.976903718564666	1	1	"CO2"	0.6
15	0.975745785668459	1	1	"CO2"	0.6
16	0.969173644338118	1	1	"CO2"	0.6
17	0.981714879440578	1	1	"CO2"	0.6
18	0.982723556127889	1	1	"CO2"	0.6
19	0.969894870978019	1	1	"CO2"	0.6
20	0.977131052076979	1	1	"CO2"	0.6
21	0.975964838181722	1	1	"CO2"	0.6
22	0.967315435555737	1	1	"CO2"	0.6
23	0.979333412266162	1	1	"CO2"	0.6
24	0.974517371853906	1	1	"CO2"	0.6
25	0.971980339209321	1	1	"CO2"	0.6
26	0.983196942632825	1	1	"CO2"	0.6
27	0.985376945481836	1	1	"CO2"	0.6
28	0.978225543478261	1	1	"CO2"	0.6
29	0.968237110162128	1	1	"CO2"	0.6
30	0.978603801699072	1	1	"CO2"	0.6
1	0.988310740573517	2	2	"CO2"	0.6
2	0.988594922505085	2	2	"CO2"	0.6
3	0.983045663370857	2	2	"CO2"	0.6
4	0.978207236842105	2	2	"CO2"	0.6
5	0.982298546433284	2	2	"CO2"	0.6
6	0.992682704574449	2	2	"CO2"	0.6
7	0.986281311012338	2	2	"CO2"	0.6
8	0.985506660858323	2	2	"CO2"	0.6
9	0.982229849804107	2	2	"CO2"	0.6
10	0.989951625953279	2	2	"CO2"	0.6
11	0.986859838274933	2	2	"CO2"	0.6
12	0.99002731941066	2	2	"CO2"	0.6
13	0.987898387477224	2	2	"CO2"	0.6
14	0.976386003280481	2	2	"CO2"	0.6
15	0.985175671254238	2	2	"CO2"	0.6
16	0.984756130568938	2	2	"CO2"	0.6
17	0.987203769493073	2	2	"CO2"	0.6
18	0.985810197755064	2	2	"CO2"	0.6
19	0.985624454783367	2	2	"CO2"	0.6
20	0.988172064797836	2	2	"CO2"	0.6
21	0.982820870969893	2	2	"CO2"	0.6
22	0.980536974157737	2	2	"CO2"	0.6
23	0.981161853123766	2	2	"CO2"	0.6
24	0.991974235576131	2	2	"CO2"	0.6
25	0.98785664578984	2	2	"CO2"	0.6
26	0.978002798438766	2	2	"CO2"	0.6
27	0.987253615839139	2	2	"CO2"	0.6
28	0.982204680671183	2	2	"CO2"	0.6
29	0.986755264463345	2	2	"CO2"	0.6
30	0.981503006578436	2	2	"CO2"	0.6
1	0.981426045219149	2	3	"CO2"	0.6
2	0.980358213044297	2	3	"CO2"	0.6
3	0.99269051295936	3	3	"CO2"	0.6
4	0.981333941691235	3	3	"CO2"	0.6
5	0.989109768954488	2	3	"CO2"	0.6
6	0.975306748466258	3	3	"CO2"	0.6
7	0.97867362509709	2	3	"CO2"	0.6
8	0.978840532868666	2	3	"CO2"	0.6
9	0.98761485708892	3	3	"CO2"	0.6
10	0.986251139211666	2	3	"CO2"	0.6
11	0.973380767130767	3	3	"CO2"	0.6
12	0.986388917948182	2	3	"CO2"	0.6
13	0.978562621732216	2	3	"CO2"	0.6
14	0.990956727518594	2	3	"CO2"	0.6
15	0.988774315048986	2	3	"CO2"	0.6
16	0.99048986416317	2	3	"CO2"	0.6
17	0.988532813655966	2	3	"CO2"	0.6
18	0.989092785967786	2	3	"CO2"	0.6
19	0.984067039146708	2	3	"CO2"	0.6
20	0.981784930899975	2	3	"CO2"	0.6
21	0.98628290120258	2	3	"CO2"	0.6
22	0.985652044322884	2	3	"CO2"	0.6
23	0.984129803035195	2	3	"CO2"	0.6
24	0.986071589823283	2	3	"CO2"	0.6
25	0.979519789125255	2	3	"CO2"	0.6
26	0.9858259192259	2	3	"CO2"	0.6
27	0.980115246872719	2	3	"CO2"	0.6
28	0.987570837774168	2	3	"CO2"	0.6
29	0.97979832695229	3	3	"CO2"	0.6
30	0.990338951406216	2	3	"CO2"	0.6
1	0.988447841570399	4	4	"CO2"	0.6
2	0.979864659480007	4	4	"CO2"	0.6
3	0.980696402272249	4	4	"CO2"	0.6
4	0.980179117153617	4	4	"CO2"	0.6
5	0.976252718826976	4	4	"CO2"	0.6
6	0.972589673913044	4	4	"CO2"	0.6
7	0.986464052650066	4	4	"CO2"	0.6
8	0.978781844652005	4	4	"CO2"	0.6
9	0.979782405912532	4	4	"CO2"	0.6
10	0.982170999337212	4	4	"CO2"	0.6
11	0.989639677268898	4	4	"CO2"	0.6
12	0.990785949986928	4	4	"CO2"	0.6
13	0.980198046086864	4	4	"CO2"	0.6
14	0.983418608163728	4	4	"CO2"	0.6
15	0.982480588955409	4	4	"CO2"	0.6
16	0.984185073053327	4	4	"CO2"	0.6
17	0.98387674068432	4	4	"CO2"	0.6
18	0.988167104550651	4	4	"CO2"	0.6
19	0.987614853971379	4	4	"CO2"	0.6
20	0.965470385986232	4	4	"CO2"	0.6
21	0.989041032670935	4	4	"CO2"	0.6
22	0.990628924048362	4	4	"CO2"	0.6
23	0.975176743500994	4	4	"CO2"	0.6
24	0.975624568071873	4	4	"CO2"	0.6
25	0.989506683424463	4	4	"CO2"	0.6
26	0.983839009973323	4	4	"CO2"	0.6
27	0.98437196695736	4	4	"CO2"	0.6
28	0.990094887471786	4	4	"CO2"	0.6
29	0.974616016849027	4	4	"CO2"	0.6
30	0.972913043478261	4	4	"CO2"	0.6
1	0.981272448303518	5	5	"CO2"	0.6
2	0.976508069494664	5	5	"CO2"	0.6
3	0.982869934443122	5	5	"CO2"	0.6
4	0.973133152173913	5	5	"CO2"	0.6
5	0.987660613783583	5	5	"CO2"	0.6
6	0.980793137103817	5	5	"CO2"	0.6
7	0.977151857522482	5	5	"CO2"	0.6
8	0.978742540120819	5	5	"CO2"	0.6
9	0.977803026390539	5	5	"CO2"	0.6
10	0.981745899959724	5	5	"CO2"	0.6
11	0.987255311823726	5	5	"CO2"	0.6
12	0.984350114199351	5	5	"CO2"	0.6
13	0.987419008202913	5	5	"CO2"	0.6
14	0.979678793838086	5	5	"CO2"	0.6
15	0.974246525800919	5	5	"CO2"	0.6
16	0.974333950077601	5	5	"CO2"	0.6
17	0.970335684482777	5	5	"CO2"	0.6
18	0.97129836111996	5	5	"CO2"	0.6
19	0.985073427781617	5	5	"CO2"	0.6
20	0.973926610254943	5	5	"CO2"	0.6
21	0.98196297920626	5	5	"CO2"	0.6
22	0.983621286677602	5	5	"CO2"	0.6
23	0.981154478947859	5	5	"CO2"	0.6
24	0.978864130434783	5	5	"CO2"	0.6
25	0.979288832769764	5	5	"CO2"	0.6
26	0.982234624753896	5	5	"CO2"	0.6
27	0.969679621623935	5	5	"CO2"	0.6
28	0.984506327974633	5	5	"CO2"	0.6
29	0.981931672508207	5	5	"CO2"	0.6
30	0.966940369814253	5	5	"CO2"	0.6
1	0.98488814555237	6	6	"CO2"	0.6
2	0.981343322192444	6	6	"CO2"	0.6
3	0.982043103538627	6	6	"CO2"	0.6
4	0.987802881764708	6	6	"CO2"	0.6
5	0.982050074972975	6	6	"CO2"	0.6
6	0.976564873219806	6	6	"CO2"	0.6
7	0.986203233272283	6	6	"CO2"	0.6
8	0.983717812754847	6	6	"CO2"	0.6
9	0.971300087100335	6	6	"CO2"	0.6
10	0.982638756188656	6	6	"CO2"	0.6
11	0.982608776531428	6	6	"CO2"	0.6
12	0.972949062998405	6	6	"CO2"	0.6
13	0.982450615516748	6	6	"CO2"	0.6
14	0.974485043556663	6	6	"CO2"	0.6
15	0.988043245441113	6	6	"CO2"	0.6
16	0.98980996021848	6	6	"CO2"	0.6
17	0.979665235659481	6	6	"CO2"	0.6
18	0.977407278728394	6	6	"CO2"	0.6
19	0.978482296163874	6	6	"CO2"	0.6
20	0.983230006304129	6	6	"CO2"	0.6
21	0.964990408813333	6	6	"CO2"	0.6
22	0.977282468171215	6	6	"CO2"	0.6
23	0.980252154659738	6	6	"CO2"	0.6
24	0.984567162530378	6	6	"CO2"	0.6
25	0.985434344554748	6	6	"CO2"	0.6
26	0.987643407608885	6	6	"CO2"	0.6
27	0.979252909217378	6	6	"CO2"	0.6
28	0.981827569233403	6	6	"CO2"	0.6
29	0.979791354645458	6	6	"CO2"	0.6
30	0.976571150585767	6	6	"CO2"	0.6
1	0.984573369565217	7	7	"CO2"	0.6
2	0.976339949791277	6	7	"CO2"	0.6
3	0.98432880336117	7	7	"CO2"	0.6
4	0.981059262936435	7	7	"CO2"	0.6
5	0.969438523543021	7	7	"CO2"	0.6
6	0.985657353371551	7	7	"CO2"	0.6
7	0.979589357846319	7	7	"CO2"	0.6
8	0.987027707808564	7	7	"CO2"	0.6
9	0.984374497435806	7	7	"CO2"	0.6
10	0.973049146451984	7	7	"CO2"	0.6
11	0.97261402902557	7	7	"CO2"	0.6
12	0.983389967725657	7	7	"CO2"	0.6
13	0.975837263179756	7	7	"CO2"	0.6
14	0.981262534519147	7	7	"CO2"	0.6
15	0.974735293122695	7	7	"CO2"	0.6
16	0.97840858069344	7	7	"CO2"	0.6
17	0.982856650585803	7	7	"CO2"	0.6
18	0.98422696963999	7	7	"CO2"	0.6
19	0.987934055431666	7	7	"CO2"	0.6
20	0.980019991827665	7	7	"CO2"	0.6
21	0.99017454954955	7	7	"CO2"	0.6
22	0.97833621867216	7	7	"CO2"	0.6
23	0.983653937020276	7	7	"CO2"	0.6
24	0.981566240304104	7	7	"CO2"	0.6
25	0.986215353802807	7	7	"CO2"	0.6
26	0.974903523012076	7	7	"CO2"	0.6
27	0.987402744280478	7	7	"CO2"	0.6
28	0.981149269711	7	7	"CO2"	0.6
29	0.981063029771448	6	7	"CO2"	0.6
30	0.983010351877912	6	7	"CO2"	0.6
1	0.989269598158268	8	8	"CO2"	0.6
2	0.983428334630087	7	8	"CO2"	0.6
3	0.98705090185104	8	8	"CO2"	0.6
4	0.980860568589961	6	8	"CO2"	0.6
5	0.967799703493437	8	8	"CO2"	0.6
6	0.975324767264876	6	8	"CO2"	0.6
7	0.984643542227619	8	8	"CO2"	0.6
8	0.984566780715168	8	8	"CO2"	0.6
9	0.984320904412715	8	8	"CO2"	0.6
10	0.97596975393028	8	8	"CO2"	0.6
11	0.982478610000701	8	8	"CO2"	0.6
12	0.982158632947926	8	8	"CO2"	0.6
13	0.981943117057803	8	8	"CO2"	0.6
14	0.980649850847714	7	8	"CO2"	0.6
15	0.979849708744698	8	8	"CO2"	0.6
16	0.981764737415793	8	8	"CO2"	0.6
17	0.983969358630557	8	8	"CO2"	0.6
18	0.985616793365584	8	8	"CO2"	0.6
19	0.983306944546727	7	8	"CO2"	0.6
20	0.972925166509746	8	8	"CO2"	0.6
21	0.980074624263347	8	8	"CO2"	0.6
22	0.965729769795147	8	8	"CO2"	0.6
23	0.971424355695455	8	8	"CO2"	0.6
24	0.972928296203241	8	8	"CO2"	0.6
25	0.980031767642387	7	8	"CO2"	0.6
26	0.97379479471848	8	8	"CO2"	0.6
27	0.988898750173486	8	8	"CO2"	0.6
28	0.977868470943499	8	8	"CO2"	0.6
29	0.980992861018608	8	8	"CO2"	0.6
30	0.987376936817181	8	8	"CO2"	0.6
1	0.983590552092223	9	9	"CO2"	0.6
2	0.971649135948896	9	9	"CO2"	0.6
3	0.971849176265527	9	9	"CO2"	0.6
4	0.976889738157549	9	9	"CO2"	0.6
5	0.97616266406228	9	9	"CO2"	0.6
6	0.991129757318228	9	9	"CO2"	0.6
7	0.97987456188895	8	9	"CO2"	0.6
8	0.966954369975255	9	9	"CO2"	0.6
9	0.966551156420524	8	9	"CO2"	0.6
10	0.981177770224337	8	9	"CO2"	0.6
11	0.979551668066401	9	9	"CO2"	0.6
12	0.988886320439718	9	9	"CO2"	0.6
13	0.973176754845702	9	9	"CO2"	0.6
14	0.985760477552543	8	9	"CO2"	0.6
15	0.984678539850954	8	9	"CO2"	0.6
16	0.98128715449036	9	9	"CO2"	0.6
17	0.975626059906156	9	9	"CO2"	0.6
18	0.979468350096597	8	9	"CO2"	0.6
