"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"noise_level"
12	0.5	0	1	"Churn"	3	30
13	0.5	0	1	"Churn"	3	30
14	0.5	0	1	"Churn"	3	30
15	0.5	0	1	"Churn"	3	30
16	0.5	0	1	"Churn"	3	30
17	0.5	0	1	"Churn"	3	30
18	0.5	0	1	"Churn"	3	30
19	0.5	0	1	"Churn"	3	30
20	0.5	0	1	"Churn"	3	30
21	0.5	0	1	"Churn"	3	30
22	0.5	0	1	"Churn"	3	30
23	0.5	0	1	"Churn"	3	30
24	0.5	0	1	"Churn"	3	30
25	0.5	0	1	"Churn"	3	30
26	0.5	0	1	"Churn"	3	30
27	0.5	0	1	"Churn"	3	30
28	0.5	0	1	"Churn"	3	30
29	0.5	0	1	"Churn"	3	30
30	0.5	0	1	"Churn"	3	30
1	0.81497262427495	2	2	"Churn"	3	30
2	0.85530202333481	2	2	"Churn"	3	30
3	0.78585203466682	2	2	"Churn"	3	30
4	0.794554924242424	2	2	"Churn"	3	30
5	0.783376479289941	2	2	"Churn"	3	30
6	0.810346907993967	2	2	"Churn"	3	30
7	0.851589642740085	2	2	"Churn"	3	30
8	0.790018216338259	2	2	"Churn"	3	30
9	0.816255095592699	2	2	"Churn"	3	30
10	0.798649783577751	2	2	"Churn"	3	30
11	0.778858003560181	2	2	"Churn"	3	30
12	0.819648692810457	2	2	"Churn"	3	30
13	0.823438593602042	2	2	"Churn"	3	30
14	0.821249543986705	2	2	"Churn"	3	30
15	0.786588235294118	2	2	"Churn"	3	30
16	0.808040169660679	2	2	"Churn"	3	30
17	0.803790679629376	2	2	"Churn"	3	30
18	0.78928021079625	2	2	"Churn"	3	30
19	0.810374562767198	2	2	"Churn"	3	30
20	0.799375389632187	2	2	"Churn"	3	30
21	0.793545133076897	2	2	"Churn"	3	30
22	0.78163730622747	2	2	"Churn"	3	30
23	0.801656580475579	2	2	"Churn"	3	30
24	0.805941345476229	2	2	"Churn"	3	30
25	0.784038173652695	2	2	"Churn"	3	30
26	0.809627727856226	2	2	"Churn"	3	30
27	0.794411718089603	2	2	"Churn"	3	30
28	0.821061946902655	2	2	"Churn"	3	30
29	0.807054220918149	2	2	"Churn"	3	30
30	0.805178307464893	2	2	"Churn"	3	30
1	0.858345885252636	3	3	"Churn"	3	30
2	0.853745138581204	3	3	"Churn"	3	30
3	0.856796550204296	3	3	"Churn"	3	30
4	0.860506287421628	3	3	"Churn"	3	30
5	0.868592563222521	3	3	"Churn"	3	30
6	0.838710511014923	3	3	"Churn"	3	30
7	0.878947368421053	3	3	"Churn"	3	30
8	0.838370316033987	3	3	"Churn"	3	30
9	0.885052473584524	3	3	"Churn"	3	30
10	0.868434673159944	3	3	"Churn"	3	30
11	0.880095199785465	3	3	"Churn"	3	30
12	0.870715311986864	3	3	"Churn"	3	30
13	0.834332841892896	3	3	"Churn"	3	30
14	0.846773002510707	3	3	"Churn"	3	30
15	0.863560379241517	3	3	"Churn"	3	30
16	0.870762784824657	3	3	"Churn"	3	30
17	0.8552734375	3	3	"Churn"	3	30
18	0.864064884556688	3	3	"Churn"	3	30
19	0.870409506651885	3	3	"Churn"	3	30
20	0.881889204545454	3	3	"Churn"	3	30
21	0.871318540253072	3	3	"Churn"	3	30
22	0.854035678642715	3	3	"Churn"	3	30
23	0.835027449781548	3	3	"Churn"	3	30
24	0.854827586206897	3	3	"Churn"	3	30
25	0.860209917586967	3	3	"Churn"	3	30
26	0.864429366098172	3	3	"Churn"	3	30
27	0.844903812974465	3	3	"Churn"	3	30
28	0.857875333219897	3	3	"Churn"	3	30
29	0.853674215084807	3	3	"Churn"	3	30
30	0.836015123538205	3	3	"Churn"	3	30
1	0.879066866267465	4	4	"Churn"	3	30
2	0.879253010575219	4	4	"Churn"	3	30
3	0.856617881208045	4	4	"Churn"	3	30
4	0.871157985912084	4	4	"Churn"	3	30
5	0.844996637936304	4	4	"Churn"	3	30
6	0.845556561085973	4	4	"Churn"	3	30
7	0.881885134698624	4	4	"Churn"	3	30
8	0.885642043272308	4	4	"Churn"	3	30
9	0.873415691707718	4	4	"Churn"	3	30
10	0.857224736048265	4	4	"Churn"	3	30
11	0.883034152739992	4	4	"Churn"	3	30
12	0.8313934912593	4	4	"Churn"	3	30
13	0.850211329187719	4	4	"Churn"	3	30
14	0.874828296703297	4	4	"Churn"	3	30
15	0.885806118349308	4	4	"Churn"	3	30
16	0.873874272704275	4	4	"Churn"	3	30
17	0.863093036770921	4	4	"Churn"	3	30
18	0.850230414746544	4	4	"Churn"	3	30
19	0.872682005494505	4	4	"Churn"	3	30
20	0.847018414616602	4	4	"Churn"	3	30
21	0.865103658604954	4	4	"Churn"	3	30
22	0.868233238752525	4	4	"Churn"	3	30
23	0.854832636999611	4	4	"Churn"	3	30
24	0.873399510861746	4	4	"Churn"	3	30
25	0.865859771379669	4	4	"Churn"	3	30
26	0.858304297328688	4	4	"Churn"	3	30
27	0.900295625942685	4	4	"Churn"	3	30
28	0.870047894216253	4	4	"Churn"	3	30
29	0.877205208142307	4	4	"Churn"	3	30
30	0.826041666666667	4	4	"Churn"	3	30
1	0.913594933712121	5	5	"Churn"	3	30
2	0.899610859492946	5	5	"Churn"	3	30
3	0.873691426446838	5	5	"Churn"	3	30
4	0.884665324550014	5	5	"Churn"	3	30
5	0.905589123867069	5	5	"Churn"	3	30
6	0.915481657721463	5	5	"Churn"	3	30
7	0.899724741504041	5	5	"Churn"	3	30
8	0.879210382608898	5	5	"Churn"	3	30
9	0.885745988590284	5	5	"Churn"	3	30
10	0.91310367744794	5	5	"Churn"	3	30
11	0.88369124589491	5	5	"Churn"	3	30
12	0.919560878243513	5	5	"Churn"	3	30
13	0.917757081280788	5	5	"Churn"	3	30
14	0.902832244008715	5	5	"Churn"	3	30
15	0.885675698850969	5	5	"Churn"	3	30
16	0.876874757384339	5	5	"Churn"	3	30
17	0.860773885934348	5	5	"Churn"	3	30
18	0.896720549870752	5	5	"Churn"	3	30
19	0.863252258168436	5	5	"Churn"	3	30
20	0.866064901433581	5	5	"Churn"	3	30
21	0.89246168682538	5	5	"Churn"	3	30
22	0.892640136927685	5	5	"Churn"	3	30
23	0.879161795651157	5	5	"Churn"	3	30
24	0.911307966438109	5	5	"Churn"	3	30
25	0.907463781404731	5	5	"Churn"	3	30
26	0.887953113273851	5	5	"Churn"	3	30
27	0.895089285714286	5	5	"Churn"	3	30
28	0.903187375249501	5	5	"Churn"	3	30
29	0.884867827499098	5	5	"Churn"	3	30
30	0.902595277063362	5	5	"Churn"	3	30
1	0.884952408877661	6	6	"Churn"	3	30
2	0.869689013571189	6	6	"Churn"	3	30
3	0.895974200354865	6	6	"Churn"	3	30
4	0.896622073578595	6	6	"Churn"	3	30
5	0.910855082986231	6	6	"Churn"	3	30
6	0.909539394811298	6	6	"Churn"	3	30
7	0.888816194581281	6	6	"Churn"	3	30
8	0.904398190045249	6	6	"Churn"	3	30
9	0.87027669992609	6	6	"Churn"	3	30
10	0.903296703296703	6	6	"Churn"	3	30
11	0.891022456596227	6	6	"Churn"	3	30
12	0.875713828582681	6	6	"Churn"	3	30
13	0.931542713624183	6	6	"Churn"	3	30
14	0.915999132776485	6	6	"Churn"	3	30
15	0.86726447044335	6	6	"Churn"	3	30
16	0.832788126026273	6	6	"Churn"	3	30
17	0.888929554881662	6	6	"Churn"	3	30
18	0.864503441494592	6	6	"Churn"	3	30
19	0.912266072641071	6	6	"Churn"	3	30
20	0.89851901518627	6	6	"Churn"	3	30
21	0.866745791972378	6	6	"Churn"	3	30
22	0.907818418560606	6	6	"Churn"	3	30
23	0.88856274307094	6	6	"Churn"	3	30
24	0.905892780732319	6	6	"Churn"	3	30
25	0.917682499649713	6	6	"Churn"	3	30
26	0.886103042348265	6	6	"Churn"	3	30
27	0.903253229266512	6	6	"Churn"	3	30
28	0.909045514549733	6	6	"Churn"	3	30
29	0.860356373152709	6	6	"Churn"	3	30
30	0.85499088860116	6	6	"Churn"	3	30
1	0.894803600654664	7	7	"Churn"	3	30
2	0.886103753472447	7	7	"Churn"	3	30
3	0.8999560860713	7	7	"Churn"	3	30
4	0.88537373215324	7	7	"Churn"	3	30
5	0.926640469061876	7	7	"Churn"	3	30
6	0.867552395209581	7	7	"Churn"	3	30
7	0.870714932126697	7	7	"Churn"	3	30
8	0.904003331771565	7	7	"Churn"	3	30
9	0.926139715741486	7	7	"Churn"	3	30
10	0.908116533251232	7	7	"Churn"	3	30
11	0.891334112120184	7	7	"Churn"	3	30
12	0.885742379547689	7	7	"Churn"	3	30
13	0.942157743878741	7	7	"Churn"	3	30
14	0.910822105788423	7	7	"Churn"	3	30
15	0.910795271012339	7	7	"Churn"	3	30
16	0.912364130434783	7	7	"Churn"	3	30
17	0.867424242424242	7	7	"Churn"	3	30
18	0.920229260935143	7	7	"Churn"	3	30
19	0.933966335779025	7	7	"Churn"	3	30
20	0.871949092318625	7	7	"Churn"	3	30
21	0.879221719457014	7	7	"Churn"	3	30
22	0.914766803582419	7	7	"Churn"	3	30
23	0.920105926521856	7	7	"Churn"	3	30
24	0.881601168469579	7	7	"Churn"	3	30
25	0.880625575974413	7	7	"Churn"	3	30
26	0.910072463768116	7	7	"Churn"	3	30
27	0.909364312613943	7	7	"Churn"	3	30
28	0.849624874215038	7	7	"Churn"	3	30
29	0.913583096590909	7	7	"Churn"	3	30
30	0.888304525474407	7	7	"Churn"	3	30
1	0.905583862551076	8	8	"Churn"	3	30
2	0.909358516249787	8	8	"Churn"	3	30
3	0.897301136363636	8	8	"Churn"	3	30
4	0.895426847662142	8	8	"Churn"	3	30
5	0.876989770459082	8	8	"Churn"	3	30
6	0.899269978680793	8	8	"Churn"	3	30
7	0.917867187051598	8	8	"Churn"	3	30
8	0.925967859250415	8	8	"Churn"	3	30
9	0.876380703673642	8	8	"Churn"	3	30
10	0.893416887395827	8	8	"Churn"	3	30
11	0.897017215748334	8	8	"Churn"	3	30
12	0.917635067370165	8	8	"Churn"	3	30
13	0.911199535225317	8	8	"Churn"	3	30
14	0.908713822355289	8	8	"Churn"	3	30
15	0.92865969142646	8	8	"Churn"	3	30
16	0.911272104547221	8	8	"Churn"	3	30
17	0.894010452325528	8	8	"Churn"	3	30
18	0.911927601809955	8	8	"Churn"	3	30
19	0.870218939593775	8	8	"Churn"	3	30
20	0.901885417844268	8	8	"Churn"	3	30
21	0.928848795435334	8	8	"Churn"	3	30
22	0.890696939033645	8	8	"Churn"	3	30
23	0.897369651624971	8	8	"Churn"	3	30
24	0.89196259469697	8	8	"Churn"	3	30
25	0.898323399212242	8	8	"Churn"	3	30
26	0.904163314561545	8	8	"Churn"	3	30
27	0.905350356603675	8	8	"Churn"	3	30
28	0.894825375539636	8	8	"Churn"	3	30
29	0.910614380773952	8	8	"Churn"	3	30
30	0.906643785545244	8	8	"Churn"	3	30
1	0.904629989060239	9	9	"Churn"	3	30
2	0.92675976061556	9	9	"Churn"	3	30
3	0.860604249368459	9	9	"Churn"	3	30
4	0.889234031936128	9	9	"Churn"	3	30
5	0.882053043110735	9	9	"Churn"	3	30
6	0.896025839650307	9	9	"Churn"	3	30
7	0.89491569222818	9	9	"Churn"	3	30
8	0.863428492239468	9	9	"Churn"	3	30
9	0.926702073641017	9	9	"Churn"	3	30
10	0.909599498065461	9	9	"Churn"	3	30
11	0.911715410027206	9	9	"Churn"	3	30
12	0.892285592028853	9	9	"Churn"	3	30
13	0.890418669365039	9	9	"Churn"	3	30
14	0.886691646747206	9	9	"Churn"	3	30
15	0.898202824133504	9	9	"Churn"	3	30
16	0.890045248868778	9	9	"Churn"	3	30
17	0.883352817395371	9	9	"Churn"	3	30
18	0.887385161920222	9	9	"Churn"	3	30
19	0.896421096236864	9	9	"Churn"	3	30
20	0.883387361009446	9	9	"Churn"	3	30
21	0.899095411182082	9	9	"Churn"	3	30
22	0.90668418440996	9	9	"Churn"	3	30
23	0.919987521978334	9	9	"Churn"	3	30
24	0.938574338570765	9	9	"Churn"	3	30
25	0.88178124243698	9	9	"Churn"	3	30
26	0.888970072480711	9	9	"Churn"	3	30
27	0.868447509936872	9	9	"Churn"	3	30
28	0.883338128806407	9	9	"Churn"	3	30
29	0.911400420602554	9	9	"Churn"	3	30
30	0.897299981522543	9	9	"Churn"	3	30
1	0.904035678642715	10	10	"Churn"	3	30
2	0.875134052587376	10	10	"Churn"	3	30
3	0.891899447715551	10	10	"Churn"	3	30
4	0.870903231558969	10	10	"Churn"	3	30
5	0.909187705254516	10	10	"Churn"	3	30
6	0.885582386363636	10	10	"Churn"	3	30
7	0.88211242309603	10	10	"Churn"	3	30
8	0.884633950120676	10	10	"Churn"	3	30
9	0.90308712979423	10	10	"Churn"	3	30
10	0.913113197865353	10	10	"Churn"	3	30
11	0.890852926996087	10	10	"Churn"	3	30
12	0.881238898495489	10	10	"Churn"	3	30
13	0.881485621515164	10	10	"Churn"	3	30
14	0.881944060200299	10	10	"Churn"	3	30
15	0.891070829137294	10	10	"Churn"	3	30
16	0.899793065750429	10	10	"Churn"	3	30
17	0.913360778443114	10	10	"Churn"	3	30
18	0.901015441423296	10	10	"Churn"	3	30
19	0.898557670363777	10	10	"Churn"	3	30
20	0.84237060874229	10	10	"Churn"	3	30
21	0.902814937634246	10	10	"Churn"	3	30
22	0.871772421917285	10	10	"Churn"	3	30
23	0.891921164772727	10	10	"Churn"	3	30
24	0.921348808581729	10	10	"Churn"	3	30
25	0.914190045248869	10	10	"Churn"	3	30
26	0.89046293953959	10	10	"Churn"	3	30
27	0.899454782651504	10	10	"Churn"	3	30
28	0.885523950641275	10	10	"Churn"	3	30
29	0.900124289772727	10	10	"Churn"	3	30
30	0.921727035984849	10	10	"Churn"	3	30
1	0.847040394534647	11	11	"Churn"	3	30
2	0.803285012859481	11	11	"Churn"	3	30
3	0.867816091954023	11	11	"Churn"	3	30
4	0.859685799865517	11	11	"Churn"	3	30
5	0.849879324215607	11	11	"Churn"	3	30
6	0.892498308084752	11	11	"Churn"	3	30
7	0.840949994706567	11	11	"Churn"	3	30
8	0.87642973566721	11	11	"Churn"	3	30
9	0.832485156912638	11	11	"Churn"	3	30
10	0.82651140045235	11	11	"Churn"	3	30
11	0.878784522227145	11	11	"Churn"	3	30
12	0.828192449572247	11	11	"Churn"	3	30
13	0.887668413173653	11	11	"Churn"	3	30
14	0.856249700282933	11	11	"Churn"	3	30
15	0.887851331360947	11	11	"Churn"	3	30
16	0.888690641167775	11	11	"Churn"	3	30
17	0.859346504559271	11	11	"Churn"	3	30
18	0.863080957063258	11	11	"Churn"	3	30
19	0.891138648585457	11	11	"Churn"	3	30
20	0.860104061765693	11	11	"Churn"	3	30
21	0.858314644330727	11	11	"Churn"	3	30
22	0.872798153692615	11	11	"Churn"	3	30
23	0.913780275041051	11	11	"Churn"	3	30
24	0.886328607640083	11	11	"Churn"	3	30
25	0.817475262147393	11	11	"Churn"	3	30
26	0.85689246506986	11	11	"Churn"	3	30
27	0.874297833314227	11	11	"Churn"	3	30
28	0.88432878596813	11	11	"Churn"	3	30
29	0.815696315412574	11	11	"Churn"	3	30
30	0.8752559319692	11	11	"Churn"	3	30
1	0.821709449479021	12	12	"Churn"	3	30
2	0.809460030165913	12	12	"Churn"	3	30
3	0.843823430681437	12	12	"Churn"	3	30
4	0.865129418761694	12	12	"Churn"	3	30
5	0.851902561116136	12	12	"Churn"	3	30
6	0.862236694545405	12	12	"Churn"	3	30
7	0.860434389140271	12	12	"Churn"	3	30
8	0.790309728381375	12	12	"Churn"	3	30
9	0.860685081207371	12	12	"Churn"	3	30
10	0.845395901846699	12	12	"Churn"	3	30
11	0.861835527167072	12	12	"Churn"	3	30
12	0.892671492421298	12	12	"Churn"	3	30
13	0.857179534201357	12	12	"Churn"	3	30
14	0.887558529982456	12	12	"Churn"	3	30
15	0.868903409887016	12	12	"Churn"	3	30
16	0.879684381237525	12	12	"Churn"	3	30
17	0.894675925925926	12	12	"Churn"	3	30
18	0.888671537120577	12	12	"Churn"	3	30
19	0.864211161387632	12	12	"Churn"	3	30
20	0.887041150339023	12	12	"Churn"	3	30
21	0.85972565000287	12	12	"Churn"	3	30
22	0.863137254901961	12	12	"Churn"	3	30
23	0.842770763378641	12	12	"Churn"	3	30
24	0.836900679554333	12	12	"Churn"	3	30
25	0.861206196845114	12	12	"Churn"	3	30
26	0.876468852627258	12	12	"Churn"	3	30
27	0.840841187329965	12	12	"Churn"	3	30
28	0.802221201859611	12	12	"Churn"	3	30
29	0.847599865726754	12	12	"Churn"	3	30
30	0.86073853286968	12	12	"Churn"	3	30
1	0.833784467493043	13	13	"Churn"	3	30
2	0.81344696969697	13	13	"Churn"	3	30
3	0.805388196631521	13	13	"Churn"	3	30
4	0.795760801803098	13	13	"Churn"	3	30
5	0.86567349332371	13	13	"Churn"	3	30
6	0.858952258695519	13	13	"Churn"	3	30
7	0.89422850558192	13	13	"Churn"	3	30
8	0.8310407239819	13	13	"Churn"	3	30
9	0.812150804924242	13	13	"Churn"	3	30
10	0.865557533433749	13	13	"Churn"	3	30
11	0.874711360837438	13	13	"Churn"	3	30
12	0.8361976036775	13	13	"Churn"	3	30
13	0.773844066774692	13	13	"Churn"	3	30
14	0.852998245552883	13	13	"Churn"	3	30
15	0.871346061097976	13	13	"Churn"	3	30
16	0.798437849219513	13	13	"Churn"	3	30
17	0.83863683689937	13	13	"Churn"	3	30
18	0.87913868499141	13	13	"Churn"	3	30
19	0.876714535294336	13	13	"Churn"	3	30
20	0.856778910057599	13	13	"Churn"	3	30
21	0.881258996013094	13	13	"Churn"	3	30
22	0.842232277526395	13	13	"Churn"	3	30
23	0.859756751283548	13	13	"Churn"	3	30
24	0.854436063218391	13	13	"Churn"	3	30
25	0.777297789592872	13	13	"Churn"	3	30
26	0.881633649802852	13	13	"Churn"	3	30
27	0.875186846038864	13	13	"Churn"	3	30
28	0.89240359254999	13	13	"Churn"	3	30
29	0.873208367050581	13	13	"Churn"	3	30
30	0.821421967455621	13	13	"Churn"	3	30
1	0.850927493842365	14	14	"Churn"	3	30
2	0.82742474916388	14	14	"Churn"	3	30
3	0.830097482194105	14	14	"Churn"	3	30
4	0.898860154268808	14	14	"Churn"	3	30
5	0.86941744605416	14	14	"Churn"	3	30
6	0.8670848727422	14	14	"Churn"	3	30
7	0.891857753595025	14	14	"Churn"	3	30
8	0.85054875251438	14	14	"Churn"	3	30
9	0.85671031096563	14	14	"Churn"	3	30
10	0.894560185185185	14	14	"Churn"	3	30
11	0.819517184942717	14	14	"Churn"	3	30
12	0.877105995446496	14	14	"Churn"	3	30
13	0.818039624608968	14	14	"Churn"	3	30
14	0.83741671251299	14	14	"Churn"	3	30
15	0.797688738826273	14	14	"Churn"	3	30
16	0.863580409742372	14	14	"Churn"	3	30
17	0.858763197586727	14	14	"Churn"	3	30
18	0.859322033898305	14	14	"Churn"	3	30
19	0.83489510125462	14	14	"Churn"	3	30
20	0.845843210597162	14	14	"Churn"	3	30
21	0.820655296778532	14	14	"Churn"	3	30
22	0.858310410171771	14	14	"Churn"	3	30
23	0.819192142962635	14	14	"Churn"	3	30
24	0.81780798925814	14	14	"Churn"	3	30
25	0.816163769997737	14	14	"Churn"	3	30
26	0.826170941275276	14	14	"Churn"	3	30
27	0.91819893664156	14	14	"Churn"	3	30
28	0.815506838294449	14	14	"Churn"	3	30
29	0.827311261173727	14	14	"Churn"	3	30
30	0.854073754375869	14	14	"Churn"	3	30
1	0.851730952464975	15	15	"Churn"	3	30
2	0.856320443062573	15	15	"Churn"	3	30
3	0.872661036595463	15	15	"Churn"	3	30
4	0.828581007163779	15	15	"Churn"	3	30
5	0.834183922470892	15	15	"Churn"	3	30
6	0.902118644067797	15	15	"Churn"	3	30
7	0.859636503141035	15	15	"Churn"	3	30
8	0.820079844626672	15	15	"Churn"	3	30
9	0.772242239467849	15	15	"Churn"	3	30
10	0.838772338772339	15	15	"Churn"	3	30
11	0.852000229581588	15	15	"Churn"	3	30
12	0.840856231717259	15	15	"Churn"	3	30
13	0.846992745422707	15	15	"Churn"	3	30
14	0.889443719048123	15	15	"Churn"	3	30
15	0.82153964340144	15	15	"Churn"	3	30
16	0.860541417165669	15	15	"Churn"	3	30
17	0.833804022250749	15	15	"Churn"	3	30
18	0.858591624562767	15	15	"Churn"	3	30
19	0.843694602359557	15	15	"Churn"	3	30
20	0.877578091570389	15	15	"Churn"	3	30
21	0.837062049246789	15	15	"Churn"	3	30
22	0.804475308641975	15	15	"Churn"	3	30
23	0.835879336349925	15	15	"Churn"	3	30
24	0.792302066848895	15	15	"Churn"	3	30
25	0.852195598216701	15	15	"Churn"	3	30
26	0.83310405441553	15	15	"Churn"	3	30
27	0.860503992015968	15	15	"Churn"	3	30
28	0.829533861251457	15	15	"Churn"	3	30
29	0.868344208282189	15	15	"Churn"	3	30
30	0.845962330938292	15	15	"Churn"	3	30
1	0.866165556839434	16	16	"Churn"	3	30
2	0.870330459770115	16	16	"Churn"	3	30
3	0.857037707390649	16	16	"Churn"	3	30
4	0.823595776772247	16	16	"Churn"	3	30
5	0.834988197865353	16	16	"Churn"	3	30
6	0.843029309177989	16	16	"Churn"	3	30
7	0.882272954091816	16	16	"Churn"	3	30
8	0.814443256898562	16	16	"Churn"	3	30
9	0.837019710578842	16	16	"Churn"	3	30
10	0.831583534459641	16	16	"Churn"	3	30
11	0.822468930823844	16	16	"Churn"	3	30
12	0.783645209580838	16	16	"Churn"	3	30
13	0.836463464696223	16	16	"Churn"	3	30
14	0.829037444574242	16	16	"Churn"	3	30
15	0.83634316890419	16	16	"Churn"	3	30
16	0.791844091896848	16	16	"Churn"	3	30
17	0.781088216725019	16	16	"Churn"	3	30
18	0.807084404956745	16	16	"Churn"	3	30
19	0.822478215920839	16	16	"Churn"	3	30
20	0.828624012769962	16	16	"Churn"	3	30
21	0.819972173033139	16	16	"Churn"	3	30
22	0.801409680638723	16	16	"Churn"	3	30
23	0.822982247178266	16	16	"Churn"	3	30
24	0.874221851317214	16	16	"Churn"	3	30
25	0.791907249038627	16	16	"Churn"	3	30
26	0.827508236966212	16	16	"Churn"	3	30
27	0.846521629142423	16	16	"Churn"	3	30
28	0.859159055880367	16	16	"Churn"	3	30
29	0.860807668311497	16	16	"Churn"	3	30
30	0.769918208635023	16	16	"Churn"	3	30
1	0.825255219881744	16	17	"Churn"	3	30
2	0.823710163233579	17	17	"Churn"	3	30
3	0.820841341020713	16	17	"Churn"	3	30
4	0.84992444063515	17	17	"Churn"	3	30
5	0.835364462093204	17	17	"Churn"	3	30
6	0.817379205666582	17	17	"Churn"	3	30
7	0.82461868239434	17	17	"Churn"	3	30
8	0.823645851057796	17	17	"Churn"	3	30
9	0.853432359852299	17	17	"Churn"	3	30
10	0.818107706325229	17	17	"Churn"	3	30
11	0.87101855954315	17	17	"Churn"	3	30
12	0.838462081377704	16	17	"Churn"	3	30
13	0.842152863300493	17	17	"Churn"	3	30
14	0.851157407407407	17	17	"Churn"	3	30
15	0.818405790781843	17	17	"Churn"	3	30
16	0.839648357639362	16	17	"Churn"	3	30
17	0.829546957671958	17	17	"Churn"	3	30
18	0.843373493975904	17	17	"Churn"	3	30
19	0.859947558177647	17	17	"Churn"	3	30
20	0.835666737109045	17	17	"Churn"	3	30
21	0.874171945701357	16	17	"Churn"	3	30
22	0.813194570135747	16	17	"Churn"	3	30
23	0.846625766871166	17	17	"Churn"	3	30
24	0.83611673414305	17	17	"Churn"	3	30
25	0.860049067236689	17	17	"Churn"	3	30
26	0.846087481146305	17	17	"Churn"	3	30
27	0.865343915343915	17	17	"Churn"	3	30
28	0.80590690614723	17	17	"Churn"	3	30
29	0.81894419306184	17	17	"Churn"	3	30
30	0.837325564666954	15	17	"Churn"	3	30
1	0.864224880618323	18	18	"Churn"	3	30
2	0.800051122962343	17	18	"Churn"	3	30
3	0.821697523759413	16	18	"Churn"	3	30
4	0.793517179878667	17	18	"Churn"	3	30
5	0.829572476600051	18	18	"Churn"	3	30
6	0.806186955132594	17	18	"Churn"	3	30
7	0.847831255283178	18	18	"Churn"	3	30
8	0.819634261052399	18	18	"Churn"	3	30
9	0.832250816993464	18	18	"Churn"	3	30
10	0.844835329341317	16	18	"Churn"	3	30
11	0.791109385844185	17	18	"Churn"	3	30
12	0.851992761522697	18	18	"Churn"	3	30
13	0.840816742456087	18	18	"Churn"	3	30
14	0.830412341897794	18	18	"Churn"	3	30
15	0.865867749889811	17	18	"Churn"	3	30
16	0.83475113122172	18	18	"Churn"	3	30
17	0.850376175900075	18	18	"Churn"	3	30
18	0.835427180011998	16	18	"Churn"	3	30
19	0.764892865552154	18	18	"Churn"	3	30
20	0.815014109445029	18	18	"Churn"	3	30
21	0.836225569832127	17	18	"Churn"	3	30
22	0.81641981715837	17	18	"Churn"	3	30
23	0.817190787935469	18	18	"Churn"	3	30
24	0.828975596674712	18	18	"Churn"	3	30
25	0.82644376899696	18	18	"Churn"	3	30
26	0.808929204166962	17	18	"Churn"	3	30
27	0.780897731538585	17	18	"Churn"	3	30
28	0.839567425745905	18	18	"Churn"	3	30
29	0.848760435112573	18	18	"Churn"	3	30
30	0.800546773559508	18	18	"Churn"	3	30
1	0.85842151675485	17	19	"Churn"	3	30
2	0.866378236643723	17	19	"Churn"	3	30
3	0.810588235294118	17	19	"Churn"	3	30
4	0.830382799671593	18	19	"Churn"	3	30
5	0.829743164871582	19	19	"Churn"	3	30
6	0.870298720764056	18	19	"Churn"	3	30
7	0.845269415633696	19	19	"Churn"	3	30
8	0.78716831585684	16	19	"Churn"	3	30
9	0.817666338905277	19	19	"Churn"	3	30
10	0.84571906354515	16	19	"Churn"	3	30
11	0.853178782509572	18	19	"Churn"	3	30
12	0.806114815417141	19	19	"Churn"	3	30
13	0.823948575489373	18	19	"Churn"	3	30
14	0.810129740518962	19	19	"Churn"	3	30
15	0.797859531772575	19	19	"Churn"	3	30
16	0.857135728542914	19	19	"Churn"	3	30
17	0.820802675585284	19	19	"Churn"	3	30
18	0.839467833574479	18	19	"Churn"	3	30
19	0.85209653092006	19	19	"Churn"	3	30
20	0.859113122171946	17	19	"Churn"	3	30
21	0.848821142806899	17	19	"Churn"	3	30
22	0.757604826546003	19	19	"Churn"	3	30
23	0.824922061250688	18	19	"Churn"	3	30
24	0.791027621811056	19	19	"Churn"	3	30
25	0.814271327866494	17	19	"Churn"	3	30
26	0.832114934268403	17	19	"Churn"	3	30
27	0.831036249061908	18	19	"Churn"	3	30
28	0.814105344022204	18	19	"Churn"	3	30
29	0.87293956043956	16	19	"Churn"	3	30
30	0.848731945251382	19	19	"Churn"	3	30
1	0.811339962121212	16	20	"Churn"	3	30
2	0.828529415678603	17	20	"Churn"	3	30
3	0.840367537149389	20	20	"Churn"	3	30
4	0.850981111314873	18	20	"Churn"	3	30
5	0.825815836073868	18	20	"Churn"	3	30
6	0.822281822352401	17	20	"Churn"	3	30
7	0.867714570858283	20	20	"Churn"	3	30
8	0.781218114747665	18	20	"Churn"	3	30
9	0.810848231636222	20	20	"Churn"	3	30
10	0.864321411838201	16	20	"Churn"	3	30
11	0.824925050547305	19	20	"Churn"	3	30
12	0.851098443437972	16	20	"Churn"	3	30
13	0.829474431818182	18	20	"Churn"	3	30
14	0.858053670762272	17	20	"Churn"	3	30
15	0.809730505463999	19	20	"Churn"	3	30
16	0.794318181818182	20	20	"Churn"	3	30
17	0.814978498338237	19	20	"Churn"	3	30
18	0.866510814356352	19	20	"Churn"	3	30
19	0.84294929628293	17	20	"Churn"	3	30
20	0.866935631762333	19	20	"Churn"	3	30
