"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"prop_noise_x"
27	0.949851663604593	10	23	"CO2"	4	0.5
28	0.949858861070201	11	23	"CO2"	4	0.5
29	0.955890620866038	10	23	"CO2"	4	0.5
30	0.959479453773296	10	23	"CO2"	4	0.5
1	0.951778184436099	10	24	"CO2"	4	0.5
2	0.967664690279833	10	24	"CO2"	4	0.5
3	0.959280085085609	11	24	"CO2"	4	0.5
4	0.947929473364479	11	24	"CO2"	4	0.5
5	0.961577105758691	10	24	"CO2"	4	0.5
6	0.944959826142297	9	24	"CO2"	4	0.5
7	0.951328521630965	12	24	"CO2"	4	0.5
8	0.963725122862412	10	24	"CO2"	4	0.5
9	0.9660747288768	10	24	"CO2"	4	0.5
10	0.956407766654205	9	24	"CO2"	4	0.5
11	0.956611751970502	10	24	"CO2"	4	0.5
12	0.945305731066249	11	24	"CO2"	4	0.5
13	0.94438921644804	10	24	"CO2"	4	0.5
14	0.953010755393873	9	24	"CO2"	4	0.5
15	0.962837669457735	10	24	"CO2"	4	0.5
16	0.945457443245054	9	24	"CO2"	4	0.5
17	0.944199416157451	9	24	"CO2"	4	0.5
18	0.96320736455343	11	24	"CO2"	4	0.5
19	0.959496599682978	10	24	"CO2"	4	0.5
20	0.946949707336086	10	24	"CO2"	4	0.5
21	0.956443455904739	11	24	"CO2"	4	0.5
22	0.95261601816166	11	24	"CO2"	4	0.5
23	0.944339680634103	10	24	"CO2"	4	0.5
24	0.958740829238743	9	24	"CO2"	4	0.5
25	0.953088481384568	10	24	"CO2"	4	0.5
26	0.952510524057268	12	24	"CO2"	4	0.5
27	0.948484290623466	11	24	"CO2"	4	0.5
28	0.955027802068459	10	24	"CO2"	4	0.5
29	0.928558663211509	11	24	"CO2"	4	0.5
30	0.963190624634274	11	24	"CO2"	4	0.5
1	0.958977648663517	10	25	"CO2"	4	0.5
2	0.949582487386894	10	25	"CO2"	4	0.5
3	0.939436222788917	9	25	"CO2"	4	0.5
4	0.948099915821313	9	25	"CO2"	4	0.5
5	0.954809329954721	9	25	"CO2"	4	0.5
6	0.93896749421418	9	25	"CO2"	4	0.5
7	0.936171780044934	9	25	"CO2"	4	0.5
8	0.951871797098932	10	25	"CO2"	4	0.5
9	0.958562065675552	10	25	"CO2"	4	0.5
10	0.960994667652183	10	25	"CO2"	4	0.5
11	0.941853393542496	10	25	"CO2"	4	0.5
12	0.958036235200408	9	25	"CO2"	4	0.5
13	0.943289720081588	10	25	"CO2"	4	0.5
14	0.946458628997657	9	25	"CO2"	4	0.5
15	0.946224759341536	10	25	"CO2"	4	0.5
16	0.942603150735473	9	25	"CO2"	4	0.5
17	0.946964475910031	9	25	"CO2"	4	0.5
18	0.949921957622479	9	25	"CO2"	4	0.5
19	0.95497542997543	10	25	"CO2"	4	0.5
20	0.963567746686303	10	25	"CO2"	4	0.5
21	0.954701456179289	9	25	"CO2"	4	0.5
22	0.94812620198555	10	25	"CO2"	4	0.5
23	0.952172051848427	9	25	"CO2"	4	0.5
24	0.951092593810035	9	25	"CO2"	4	0.5
25	0.945915926179084	10	25	"CO2"	4	0.5
26	0.950222859314523	10	25	"CO2"	4	0.5
27	0.947561521957503	10	25	"CO2"	4	0.5
28	0.945220800005519	10	25	"CO2"	4	0.5
29	0.950702359333819	11	25	"CO2"	4	0.5
30	0.960395261154692	9	25	"CO2"	4	0.5
1	0.954874649321873	11	26	"CO2"	4	0.5
2	0.942956393530516	9	26	"CO2"	4	0.5
3	0.955774856383768	10	26	"CO2"	4	0.5
4	0.952976930934393	8	26	"CO2"	4	0.5
5	0.953655092033558	9	26	"CO2"	4	0.5
6	0.962605930321389	10	26	"CO2"	4	0.5
7	0.961725058782224	10	26	"CO2"	4	0.5
8	0.953273777490762	10	26	"CO2"	4	0.5
9	0.954247473845949	10	26	"CO2"	4	0.5
10	0.948629812749842	13	26	"CO2"	4	0.5
11	0.953920684173575	11	26	"CO2"	4	0.5
12	0.9527215030418	13	26	"CO2"	4	0.5
13	0.955909002078633	12	26	"CO2"	4	0.5
14	0.955932073934518	9	26	"CO2"	4	0.5
15	0.952621484461191	10	26	"CO2"	4	0.5
16	0.944554907125273	8	26	"CO2"	4	0.5
17	0.948308673065189	12	26	"CO2"	4	0.5
18	0.938541369132629	9	26	"CO2"	4	0.5
19	0.953851529323227	9	26	"CO2"	4	0.5
20	0.95836820448443	9	26	"CO2"	4	0.5
21	0.950835919511463	10	26	"CO2"	4	0.5
22	0.956112423827882	9	26	"CO2"	4	0.5
23	0.964233127374001	10	26	"CO2"	4	0.5
24	0.942197281597203	9	26	"CO2"	4	0.5
25	0.950409510221419	12	26	"CO2"	4	0.5
26	0.941337575382117	9	26	"CO2"	4	0.5
27	0.948265433074655	9	26	"CO2"	4	0.5
28	0.965574576059182	12	26	"CO2"	4	0.5
29	0.932952280675366	10	26	"CO2"	4	0.5
30	0.952955330055445	12	26	"CO2"	4	0.5
1	0.949416158215864	11	27	"CO2"	4	0.5
2	0.955495616992583	11	27	"CO2"	4	0.5
3	0.966019603338694	10	27	"CO2"	4	0.5
4	0.9497967986264	9	27	"CO2"	4	0.5
5	0.951917913310318	8	27	"CO2"	4	0.5
6	0.964612610371844	9	27	"CO2"	4	0.5
7	0.946966209854587	9	27	"CO2"	4	0.5
8	0.945769909729906	10	27	"CO2"	4	0.5
9	0.940462001093494	10	27	"CO2"	4	0.5
10	0.950631052605092	10	27	"CO2"	4	0.5
11	0.950638441926645	9	27	"CO2"	4	0.5
12	0.951923788970347	10	27	"CO2"	4	0.5
13	0.931941291378491	10	27	"CO2"	4	0.5
14	0.950245566454006	9	27	"CO2"	4	0.5
15	0.955183761943448	9	27	"CO2"	4	0.5
16	0.947575526783448	10	27	"CO2"	4	0.5
17	0.964031659028963	10	27	"CO2"	4	0.5
18	0.962316719128287	9	27	"CO2"	4	0.5
19	0.960875219746708	8	27	"CO2"	4	0.5
20	0.950537743506494	10	27	"CO2"	4	0.5
21	0.956390875748293	10	27	"CO2"	4	0.5
22	0.953960910644079	9	27	"CO2"	4	0.5
23	0.946149456521739	11	27	"CO2"	4	0.5
24	0.957962114078566	10	27	"CO2"	4	0.5
25	0.952073129163487	12	27	"CO2"	4	0.5
26	0.9538829377557	9	27	"CO2"	4	0.5
27	0.95643599043024	10	27	"CO2"	4	0.5
28	0.949937461999479	10	27	"CO2"	4	0.5
29	0.951091329175211	9	27	"CO2"	4	0.5
30	0.94832017149624	9	27	"CO2"	4	0.5
1	0.958076610613043	10	28	"CO2"	4	0.5
2	0.956869631083338	11	28	"CO2"	4	0.5
3	0.95885030060192	9	28	"CO2"	4	0.5
4	0.953410392479786	9	28	"CO2"	4	0.5
5	0.954208778466204	9	28	"CO2"	4	0.5
6	0.945884781016028	11	28	"CO2"	4	0.5
7	0.949200743698912	9	28	"CO2"	4	0.5
8	0.944304741114868	10	28	"CO2"	4	0.5
9	0.955631331259472	10	28	"CO2"	4	0.5
10	0.942157301344542	10	28	"CO2"	4	0.5
11	0.955212009829515	8	28	"CO2"	4	0.5
12	0.950201425704616	11	28	"CO2"	4	0.5
13	0.948270151428889	11	28	"CO2"	4	0.5
14	0.934920087071491	10	28	"CO2"	4	0.5
15	0.946449072579199	11	28	"CO2"	4	0.5
16	0.949555896338075	10	28	"CO2"	4	0.5
17	0.957596136322216	9	28	"CO2"	4	0.5
18	0.960375777470629	9	28	"CO2"	4	0.5
19	0.937951736512888	10	28	"CO2"	4	0.5
20	0.93656602543428	10	28	"CO2"	4	0.5
21	0.957844730999498	9	28	"CO2"	4	0.5
22	0.944811182695597	11	28	"CO2"	4	0.5
23	0.956445443227178	10	28	"CO2"	4	0.5
24	0.958920103830274	10	28	"CO2"	4	0.5
25	0.947331496246467	9	28	"CO2"	4	0.5
26	0.96203671913744	10	28	"CO2"	4	0.5
27	0.942944536346328	9	28	"CO2"	4	0.5
28	0.93515561015561	11	28	"CO2"	4	0.5
29	0.963672575476967	9	28	"CO2"	4	0.5
30	0.952375955225487	12	28	"CO2"	4	0.5
1	0.950947947751193	12	29	"CO2"	4	0.5
2	0.95849772825691	11	29	"CO2"	4	0.5
3	0.944438695791641	10	29	"CO2"	4	0.5
4	0.942966935649822	10	29	"CO2"	4	0.5
5	0.948147439147636	9	29	"CO2"	4	0.5
6	0.95759357434089	10	29	"CO2"	4	0.5
7	0.945001402622905	12	29	"CO2"	4	0.5
8	0.940135446634383	9	29	"CO2"	4	0.5
9	0.953489924397853	10	29	"CO2"	4	0.5
10	0.953396294021294	10	29	"CO2"	4	0.5
11	0.946716930374146	8	29	"CO2"	4	0.5
12	0.953484308561001	10	29	"CO2"	4	0.5
13	0.946798770148984	9	29	"CO2"	4	0.5
14	0.95583655891481	10	29	"CO2"	4	0.5
15	0.945111437456807	11	29	"CO2"	4	0.5
16	0.958460346674527	10	29	"CO2"	4	0.5
17	0.943612230720676	13	29	"CO2"	4	0.5
18	0.947707592418482	11	29	"CO2"	4	0.5
19	0.963388417171273	10	29	"CO2"	4	0.5
20	0.952167792792793	12	29	"CO2"	4	0.5
21	0.940301498494961	11	29	"CO2"	4	0.5
22	0.960244094599464	9	29	"CO2"	4	0.5
23	0.972722831204363	11	29	"CO2"	4	0.5
24	0.946224314468055	12	29	"CO2"	4	0.5
25	0.95576758066887	12	29	"CO2"	4	0.5
26	0.956201167758073	10	29	"CO2"	4	0.5
27	0.943173708576552	10	29	"CO2"	4	0.5
28	0.960123864991122	11	29	"CO2"	4	0.5
29	0.945512563820202	9	29	"CO2"	4	0.5
30	0.946025286650287	9	29	"CO2"	4	0.5
1	0.946507488445052	9	30	"CO2"	4	0.5
2	0.953433470397323	10	30	"CO2"	4	0.5
3	0.950555630729678	9	30	"CO2"	4	0.5
4	0.945702824543068	9	30	"CO2"	4	0.5
5	0.944988052755149	10	30	"CO2"	4	0.5
6	0.943790485292556	11	30	"CO2"	4	0.5
7	0.945238452912057	11	30	"CO2"	4	0.5
8	0.938181357152205	9	30	"CO2"	4	0.5
9	0.936631461427613	9	30	"CO2"	4	0.5
10	0.952897683725737	9	30	"CO2"	4	0.5
11	0.946742367165357	8	30	"CO2"	4	0.5
12	0.957420348635911	10	30	"CO2"	4	0.5
13	0.958427418616992	10	30	"CO2"	4	0.5
14	0.962760155476984	12	30	"CO2"	4	0.5
15	0.938439948970293	13	30	"CO2"	4	0.5
16	0.946033840119444	9	30	"CO2"	4	0.5
17	0.964538036461292	10	30	"CO2"	4	0.5
18	0.964347928810463	10	30	"CO2"	4	0.5
19	0.953416501028699	10	30	"CO2"	4	0.5
20	0.951378315850632	10	30	"CO2"	4	0.5
21	0.944715945446572	10	30	"CO2"	4	0.5
22	0.953617755667427	10	30	"CO2"	4	0.5
23	0.96312837259599	10	30	"CO2"	4	0.5
24	0.952970975271473	9	30	"CO2"	4	0.5
25	0.957238990122557	11	30	"CO2"	4	0.5
26	0.950779618420587	10	30	"CO2"	4	0.5
27	0.939059681363672	10	30	"CO2"	4	0.5
28	0.937054704406404	10	30	"CO2"	4	0.5
29	0.965611069144918	12	30	"CO2"	4	0.5
30	0.95312139814805	10	30	"CO2"	4	0.5
1	0.936606549353903	1	1	"CO2"	4	0.7
2	0.92661253978291	1	1	"CO2"	4	0.7
3	0.922291091502914	1	1	"CO2"	4	0.7
4	0.922120642515379	1	1	"CO2"	4	0.7
5	0.922552865030741	1	1	"CO2"	4	0.7
6	0.915048088200798	1	1	"CO2"	4	0.7
7	0.930496661932306	1	1	"CO2"	4	0.7
8	0.926999579132281	1	1	"CO2"	4	0.7
9	0.916969928415251	1	1	"CO2"	4	0.7
10	0.915739318864319	1	1	"CO2"	4	0.7
11	0.930667940957842	1	1	"CO2"	4	0.7
12	0.92218537208064	1	1	"CO2"	4	0.7
13	0.915815663191736	1	1	"CO2"	4	0.7
14	0.926362127081552	1	1	"CO2"	4	0.7
15	0.922992552326328	1	1	"CO2"	4	0.7
16	0.927959589607343	1	1	"CO2"	4	0.7
17	0.924604649500563	1	1	"CO2"	4	0.7
18	0.928614653045586	1	1	"CO2"	4	0.7
19	0.931166980553296	1	1	"CO2"	4	0.7
20	0.920291522823168	1	1	"CO2"	4	0.7
21	0.928440544855559	1	1	"CO2"	4	0.7
22	0.923432586565281	1	1	"CO2"	4	0.7
23	0.929796129923981	1	1	"CO2"	4	0.7
24	0.924719013289325	1	1	"CO2"	4	0.7
25	0.930178879579631	1	1	"CO2"	4	0.7
26	0.9293265193074	1	1	"CO2"	4	0.7
27	0.926822767530732	1	1	"CO2"	4	0.7
28	0.912653148919966	1	1	"CO2"	4	0.7
29	0.924208168867232	1	1	"CO2"	4	0.7
30	0.929459330280072	1	1	"CO2"	4	0.7
1	0.949721506805688	2	2	"CO2"	4	0.7
2	0.957033289476432	2	2	"CO2"	4	0.7
3	0.919030146243599	2	2	"CO2"	4	0.7
4	0.93686754152556	2	2	"CO2"	4	0.7
5	0.944472275301692	2	2	"CO2"	4	0.7
6	0.907154821727686	2	2	"CO2"	4	0.7
7	0.918423553244367	2	2	"CO2"	4	0.7
8	0.951261720637137	2	2	"CO2"	4	0.7
9	0.952510694999649	2	2	"CO2"	4	0.7
10	0.937200543989957	2	2	"CO2"	4	0.7
11	0.956172242306974	2	2	"CO2"	4	0.7
12	0.936153378852751	2	2	"CO2"	4	0.7
13	0.924112993419924	2	2	"CO2"	4	0.7
14	0.94793364023278	2	2	"CO2"	4	0.7
15	0.967315043469436	2	2	"CO2"	4	0.7
16	0.959877085162423	2	2	"CO2"	4	0.7
17	0.963359702938327	2	2	"CO2"	4	0.7
18	0.961511435460629	2	2	"CO2"	4	0.7
19	0.944234554401312	2	2	"CO2"	4	0.7
20	0.928806807003738	2	2	"CO2"	4	0.7
21	0.906958043354353	2	2	"CO2"	4	0.7
22	0.917612158558899	2	2	"CO2"	4	0.7
23	0.918143524939641	2	2	"CO2"	4	0.7
24	0.930203600061589	2	2	"CO2"	4	0.7
25	0.963235908359961	2	2	"CO2"	4	0.7
26	0.957547136853211	2	2	"CO2"	4	0.7
27	0.953022298609739	2	2	"CO2"	4	0.7
28	0.930060768820259	2	2	"CO2"	4	0.7
29	0.956668970283345	2	2	"CO2"	4	0.7
30	0.931327582579423	2	2	"CO2"	4	0.7
1	0.968488726062794	3	3	"CO2"	4	0.7
2	0.961552897020877	3	3	"CO2"	4	0.7
3	0.967269924501736	3	3	"CO2"	4	0.7
4	0.956413776111786	3	3	"CO2"	4	0.7
5	0.962480378105378	3	3	"CO2"	4	0.7
6	0.943204413872572	3	3	"CO2"	4	0.7
7	0.957727504707601	3	3	"CO2"	4	0.7
8	0.959109364201797	3	3	"CO2"	4	0.7
9	0.953822967285444	3	3	"CO2"	4	0.7
10	0.966105923093335	3	3	"CO2"	4	0.7
11	0.954056887025423	3	3	"CO2"	4	0.7
12	0.946188846232543	3	3	"CO2"	4	0.7
13	0.977926903665909	3	3	"CO2"	4	0.7
14	0.956528067577573	3	3	"CO2"	4	0.7
15	0.9717871339167	3	3	"CO2"	4	0.7
16	0.951279315947547	3	3	"CO2"	4	0.7
17	0.958135435960583	3	3	"CO2"	4	0.7
18	0.963554514884713	3	3	"CO2"	4	0.7
19	0.966420492692248	3	3	"CO2"	4	0.7
20	0.953467406380028	3	3	"CO2"	4	0.7
21	0.961900600310039	3	3	"CO2"	4	0.7
22	0.957748592668215	3	3	"CO2"	4	0.7
23	0.939742718332826	3	3	"CO2"	4	0.7
24	0.970126685879362	3	3	"CO2"	4	0.7
25	0.967951395415213	3	3	"CO2"	4	0.7
26	0.964237000167508	3	3	"CO2"	4	0.7
27	0.963317292603829	3	3	"CO2"	4	0.7
28	0.959739443153673	3	3	"CO2"	4	0.7
29	0.96469989099941	3	3	"CO2"	4	0.7
30	0.960185097026952	3	3	"CO2"	4	0.7
1	0.931418567726134	4	4	"CO2"	4	0.7
2	0.962977638720213	4	4	"CO2"	4	0.7
3	0.955298888281392	4	4	"CO2"	4	0.7
4	0.951847955677116	4	4	"CO2"	4	0.7
5	0.957133886125668	4	4	"CO2"	4	0.7
6	0.952292572463768	4	4	"CO2"	4	0.7
7	0.966993776838986	4	4	"CO2"	4	0.7
8	0.953730841386146	4	4	"CO2"	4	0.7
9	0.967615366996783	4	4	"CO2"	4	0.7
10	0.97352683329635	4	4	"CO2"	4	0.7
11	0.968404953166677	4	4	"CO2"	4	0.7
12	0.966805597169313	4	4	"CO2"	4	0.7
13	0.967593119552433	4	4	"CO2"	4	0.7
14	0.966235000327673	4	4	"CO2"	4	0.7
15	0.968389239910275	4	4	"CO2"	4	0.7
16	0.957375629296812	4	4	"CO2"	4	0.7
17	0.970005507488408	4	4	"CO2"	4	0.7
18	0.940648153036623	4	4	"CO2"	4	0.7
19	0.961318891563291	4	4	"CO2"	4	0.7
20	0.968905348176474	4	4	"CO2"	4	0.7
21	0.949000161264312	4	4	"CO2"	4	0.7
22	0.945793165027825	4	4	"CO2"	4	0.7
23	0.954506128334535	4	4	"CO2"	4	0.7
24	0.956367604368983	4	4	"CO2"	4	0.7
25	0.952835228189002	4	4	"CO2"	4	0.7
26	0.96883188083846	4	4	"CO2"	4	0.7
27	0.96821983842359	4	4	"CO2"	4	0.7
28	0.960086838609889	4	4	"CO2"	4	0.7
29	0.966307896530693	4	4	"CO2"	4	0.7
30	0.943671735546199	4	4	"CO2"	4	0.7
1	0.962282533054976	5	5	"CO2"	4	0.7
2	0.951514262627157	5	5	"CO2"	4	0.7
3	0.96912649788756	5	5	"CO2"	4	0.7
4	0.943886445338019	5	5	"CO2"	4	0.7
5	0.957025457886933	5	5	"CO2"	4	0.7
6	0.945007937156795	5	5	"CO2"	4	0.7
7	0.953212336941875	5	5	"CO2"	4	0.7
8	0.95795186448733	5	5	"CO2"	4	0.7
9	0.960425294679834	5	5	"CO2"	4	0.7
10	0.942578419139981	5	5	"CO2"	4	0.7
11	0.942996302911976	5	5	"CO2"	4	0.7
12	0.957154202729424	5	5	"CO2"	4	0.7
13	0.964296540897526	5	5	"CO2"	4	0.7
14	0.957182600738683	5	5	"CO2"	4	0.7
15	0.947131850087515	5	5	"CO2"	4	0.7
16	0.942925388691045	5	5	"CO2"	4	0.7
17	0.960132104690319	5	5	"CO2"	4	0.7
18	0.956073699602527	5	5	"CO2"	4	0.7
19	0.952104353835522	5	5	"CO2"	4	0.7
20	0.945620749638621	5	5	"CO2"	4	0.7
21	0.945481845481845	5	5	"CO2"	4	0.7
22	0.954627354627355	5	5	"CO2"	4	0.7
23	0.967898562201925	5	5	"CO2"	4	0.7
24	0.95011970408288	5	5	"CO2"	4	0.7
25	0.948908827745145	5	5	"CO2"	4	0.7
26	0.952772556390977	5	5	"CO2"	4	0.7
27	0.953213439430469	5	5	"CO2"	4	0.7
28	0.947368841828486	5	5	"CO2"	4	0.7
29	0.938196519657983	5	5	"CO2"	4	0.7
30	0.954600216821486	5	5	"CO2"	4	0.7
1	0.949444478041176	6	6	"CO2"	4	0.7
2	0.954725093372709	6	6	"CO2"	4	0.7
3	0.945746297128997	6	6	"CO2"	4	0.7
4	0.960586952551804	6	6	"CO2"	4	0.7
5	0.951352204477204	6	6	"CO2"	4	0.7
6	0.950751789618714	6	6	"CO2"	4	0.7
7	0.953819333828891	6	6	"CO2"	4	0.7
8	0.949266429995836	6	6	"CO2"	4	0.7
9	0.960491659350307	6	6	"CO2"	4	0.7
10	0.947839438673228	6	6	"CO2"	4	0.7
11	0.953535679690023	6	6	"CO2"	4	0.7
12	0.962791082225561	6	6	"CO2"	4	0.7
13	0.960533852996675	6	6	"CO2"	4	0.7
14	0.94681575326555	6	6	"CO2"	4	0.7
15	0.967725149496342	6	6	"CO2"	4	0.7
16	0.956747156248977	6	6	"CO2"	4	0.7
17	0.955370730973886	6	6	"CO2"	4	0.7
18	0.951049753963915	6	6	"CO2"	4	0.7
19	0.945522293798156	6	6	"CO2"	4	0.7
20	0.951380393006009	6	6	"CO2"	4	0.7
21	0.948266304347826	6	6	"CO2"	4	0.7
22	0.9335526100831	6	6	"CO2"	4	0.7
23	0.942050938716675	6	6	"CO2"	4	0.7
24	0.954620228132623	6	6	"CO2"	4	0.7
25	0.938526519510409	6	6	"CO2"	4	0.7
26	0.951091133021826	6	6	"CO2"	4	0.7
27	0.948081788317034	6	6	"CO2"	4	0.7
28	0.944479991399371	6	6	"CO2"	4	0.7
29	0.953140130154933	6	6	"CO2"	4	0.7
30	0.939630506140404	6	6	"CO2"	4	0.7
1	0.940847457040391	7	7	"CO2"	4	0.7
2	0.941343323974155	7	7	"CO2"	4	0.7
3	0.962639703790146	7	7	"CO2"	4	0.7
4	0.931740888519937	7	7	"CO2"	4	0.7
5	0.939962261754344	7	7	"CO2"	4	0.7
6	0.931706594134672	7	7	"CO2"	4	0.7
7	0.946553858492869	7	7	"CO2"	4	0.7
8	0.941752459391444	7	7	"CO2"	4	0.7
9	0.947080142839377	7	7	"CO2"	4	0.7
10	0.96070031242316	7	7	"CO2"	4	0.7
11	0.945078546882671	7	7	"CO2"	4	0.7
12	0.946537678207739	7	7	"CO2"	4	0.7
13	0.939301378446115	7	7	"CO2"	4	0.7
14	0.946728713850992	7	7	"CO2"	4	0.7
15	0.96098189101909	7	7	"CO2"	4	0.7
16	0.931465423577984	7	7	"CO2"	4	0.7
17	0.950086951740066	7	7	"CO2"	4	0.7
18	0.95887197265557	7	7	"CO2"	4	0.7
19	0.94294803723762	7	7	"CO2"	4	0.7
20	0.944244473464993	7	7	"CO2"	4	0.7
21	0.942778972053938	7	7	"CO2"	4	0.7
22	0.950467038811837	7	7	"CO2"	4	0.7
23	0.945254104235639	7	7	"CO2"	4	0.7
24	0.961058328279658	7	7	"CO2"	4	0.7
25	0.947671933184005	7	7	"CO2"	4	0.7
26	0.937164801060083	7	7	"CO2"	4	0.7
27	0.960776685776686	7	7	"CO2"	4	0.7
28	0.951519873113915	7	7	"CO2"	4	0.7
29	0.956853106902755	7	7	"CO2"	4	0.7
30	0.950067176573889	7	7	"CO2"	4	0.7
1	0.949211790935596	8	8	"CO2"	4	0.7
2	0.95146326354499	8	8	"CO2"	4	0.7
3	0.952650580481676	8	8	"CO2"	4	0.7
4	0.954603193396705	8	8	"CO2"	4	0.7
5	0.93926721778074	8	8	"CO2"	4	0.7
6	0.937179086216259	8	8	"CO2"	4	0.7
7	0.946500965836775	8	8	"CO2"	4	0.7
8	0.946322364063242	8	8	"CO2"	4	0.7
9	0.949505260309191	8	8	"CO2"	4	0.7
10	0.952017339705438	8	8	"CO2"	4	0.7
11	0.935308570524757	8	8	"CO2"	4	0.7
12	0.942435757244396	8	8	"CO2"	4	0.7
13	0.928639426658035	8	8	"CO2"	4	0.7
14	0.94842143708844	8	8	"CO2"	4	0.7
15	0.947959213793663	8	8	"CO2"	4	0.7
16	0.927630024578516	8	8	"CO2"	4	0.7
17	0.943068812509809	8	8	"CO2"	4	0.7
18	0.950661899883762	8	8	"CO2"	4	0.7
19	0.942691499676794	7	8	"CO2"	4	0.7
20	0.950987302382892	8	8	"CO2"	4	0.7
21	0.946220755636893	8	8	"CO2"	4	0.7
22	0.923484168651032	8	8	"CO2"	4	0.7
23	0.952882635552505	8	8	"CO2"	4	0.7
24	0.950660991922175	8	8	"CO2"	4	0.7
25	0.933282048701229	8	8	"CO2"	4	0.7
26	0.946127964801361	8	8	"CO2"	4	0.7
27	0.955101197632397	8	8	"CO2"	4	0.7
28	0.936385824719882	8	8	"CO2"	4	0.7
29	0.94309814226694	8	8	"CO2"	4	0.7
30	0.948447655643216	8	8	"CO2"	4	0.7
1	0.954987431839098	9	9	"CO2"	4	0.7
2	0.947535912890484	9	9	"CO2"	4	0.7
3	0.948668065870197	9	9	"CO2"	4	0.7
4	0.948102945890557	9	9	"CO2"	4	0.7
5	0.949406131527623	9	9	"CO2"	4	0.7
6	0.947333430793114	9	9	"CO2"	4	0.7
7	0.947080370687238	9	9	"CO2"	4	0.7
8	0.933464480599311	9	9	"CO2"	4	0.7
9	0.937755580647963	8	9	"CO2"	4	0.7
10	0.94852403302638	9	9	"CO2"	4	0.7
11	0.961537418459002	9	9	"CO2"	4	0.7
12	0.958668024682284	9	9	"CO2"	4	0.7
13	0.95230956310258	9	9	"CO2"	4	0.7
14	0.950188493224529	9	9	"CO2"	4	0.7
15	0.939947456863273	9	9	"CO2"	4	0.7
16	0.953642874522623	9	9	"CO2"	4	0.7
17	0.956863180078753	9	9	"CO2"	4	0.7
18	0.936828831620445	9	9	"CO2"	4	0.7
19	0.928501811594203	8	9	"CO2"	4	0.7
20	0.941223677683277	9	9	"CO2"	4	0.7
21	0.952496376811594	9	9	"CO2"	4	0.7
22	0.959091780869686	9	9	"CO2"	4	0.7
23	0.93952802359882	9	9	"CO2"	4	0.7
24	0.934442833265073	9	9	"CO2"	4	0.7
25	0.947455962095662	9	9	"CO2"	4	0.7
26	0.952164083352202	8	9	"CO2"	4	0.7
27	0.9486358396311	9	9	"CO2"	4	0.7
28	0.942262413845148	9	9	"CO2"	4	0.7
29	0.966718050080029	9	9	"CO2"	4	0.7
30	0.938829568200292	9	9	"CO2"	4	0.7
1	0.948433074446867	10	10	"CO2"	4	0.7
2	0.951036657206583	10	10	"CO2"	4	0.7
3	0.939839098069673	10	10	"CO2"	4	0.7
4	0.938731639981883	10	10	"CO2"	4	0.7
5	0.955715381664749	10	10	"CO2"	4	0.7
6	0.94503562294483	8	10	"CO2"	4	0.7
7	0.942692639944713	10	10	"CO2"	4	0.7
8	0.948239546118576	9	10	"CO2"	4	0.7
9	0.951484034397236	10	10	"CO2"	4	0.7
10	0.943037602191499	9	10	"CO2"	4	0.7
11	0.940493832039148	9	10	"CO2"	4	0.7
12	0.938119451790624	9	10	"CO2"	4	0.7
13	0.954318004051263	9	10	"CO2"	4	0.7
14	0.941476993058031	9	10	"CO2"	4	0.7
15	0.948652784878158	10	10	"CO2"	4	0.7
16	0.954605765169167	9	10	"CO2"	4	0.7
17	0.949516768245362	10	10	"CO2"	4	0.7
18	0.946817146457304	9	10	"CO2"	4	0.7
19	0.938360635297828	10	10	"CO2"	4	0.7
20	0.939627699320033	10	10	"CO2"	4	0.7
21	0.934050211950504	10	10	"CO2"	4	0.7
22	0.938205044001383	9	10	"CO2"	4	0.7
23	0.940206380459131	10	10	"CO2"	4	0.7
24	0.934642051115223	10	10	"CO2"	4	0.7
25	0.940832857587267	10	10	"CO2"	4	0.7
26	0.937097442985487	10	10	"CO2"	4	0.7
27	0.94444841870035	10	10	"CO2"	4	0.7
28	0.944093659563273	10	10	"CO2"	4	0.7
29	0.941502946254048	10	10	"CO2"	4	0.7
30	0.948579450945225	10	10	"CO2"	4	0.7
1	0.928002551485329	9	11	"CO2"	4	0.7
2	0.954414550966275	10	11	"CO2"	4	0.7
3	0.943772354302546	10	11	"CO2"	4	0.7
4	0.940896786164306	11	11	"CO2"	4	0.7
5	0.941861733061937	8	11	"CO2"	4	0.7
6	0.947817934782609	11	11	"CO2"	4	0.7
7	0.943418597351711	11	11	"CO2"	4	0.7
8	0.943806150656531	10	11	"CO2"	4	0.7
9	0.94066214223533	10	11	"CO2"	4	0.7
10	0.933489398342482	11	11	"CO2"	4	0.7
11	0.942298723613157	9	11	"CO2"	4	0.7
12	0.952172407508657	9	11	"CO2"	4	0.7
13	0.958148566713307	10	11	"CO2"	4	0.7
14	0.948076513213981	10	11	"CO2"	4	0.7
15	0.946504152482788	10	11	"CO2"	4	0.7
16	0.944444140696191	10	11	"CO2"	4	0.7
17	0.949537205114947	10	11	"CO2"	4	0.7
18	0.926598557129531	10	11	"CO2"	4	0.7
19	0.926475576968188	10	11	"CO2"	4	0.7
20	0.940190406059331	10	11	"CO2"	4	0.7
21	0.939188461952427	10	11	"CO2"	4	0.7
22	0.945335111762039	9	11	"CO2"	4	0.7
